20916,6918,6919
20915,6918,6917
20914,6918,6890
20923,6921,6887
20925,6922,6879,_from,16/10/2015,_until,14/11/2015
20924,6922,6880,_from,14/11/2015,_until,
20922,6922,6886
20921,6922,6923
20920,6922,6921
20919,6922,6887
20930,6924,6893
20932,6925,6879,_from,19/07/2011,_until,22/07/2011
20931,6925,6880,_from,22/07/2011,_until,
20929,6925,6886
20928,6925,6885
20927,6925,6924
20926,6925,6893
20937,6926,6890
20939,6927,6879,_from,05/09/2013,_until,06/09/2013
20938,6927,6880,_from,06/09/2013,_until,
20936,6927,6886
20935,6927,6885
20934,6927,6926
20933,6927,6890
20944,6928,6887
20946,6929,6879,_from,30/03/2012,_until,03/04/2012
20945,6929,6880,_from,03/04/2012,_until,
20943,6929,6886
20942,6929,6885
20941,6929,6928
20940,6929,6887
20952,6930,6879,_from,10/05/2011,_until,10/05/2011
20951,6930,6880,_from,10/05/2011,_until,
20950,6930,6886
20949,6930,6885
20948,6930,6883
20947,6930,6882
20958,6931,6879,_from,06/08/2015,_until,21/08/2015
20957,6931,6880,_from,21/08/2015,_until,
20956,6931,6886
20955,6931,6905
20954,6931,6914
20953,6931,6887
20964,6932,6879,_from,11/01/2012,_until,06/02/2012
20963,6932,6880,_from,06/02/2012,_until,
20962,6932,6886
20961,6932,6916
20960,6932,6891
20959,6932,6890
20969,6933,6887
20971,6934,6879,_from,25/11/2015,_until,30/11/2015
20970,6934,6880,_from,30/11/2015,_until,
20968,6934,6886
20967,6934,6935
20966,6934,6933
20965,6934,6887
20977,6936,6881,_from,01/07/2010,_until,
20976,6936,6879,_from,07/06/2010,_until,01/07/2010
20975,6936,6886
20974,6936,6937
20973,6936,6891
20972,6936,6890
20982,6938,6890
20984,6939,6879,_from,02/06/2006,_until,07/06/2006
20983,6939,6880,_from,07/06/2006,_until,
20981,6939,6886
20980,6939,6885
20979,6939,6938
20978,6939,6890
20989,6940,6887
20991,6941,6881,_from,30/11/2011,_until,
20990,6941,6879,_from,28/11/2011,_until,30/11/2011
20988,6941,6886
20987,6941,6885
20986,6941,6940
20985,6941,6887
20997,6942,6879,_from,23/09/2014,_until,24/09/2014
20996,6942,6880,_from,24/09/2014,_until,
20995,6942,6886
20994,6942,6885
20993,6942,6891
20992,6942,6890
21002,6943,6893
21004,6944,6879,_from,10/07/2009,_until,21/07/2009
21003,6944,6880,_from,21/07/2009,_until,
21001,6944,6886
21000,6944,6885
20999,6944,6943
20998,6944,6893
21009,6945,6882
21010,6946,6879,_from,03/08/2010,_until,
21008,6946,6886
21007,6946,6947
21006,6946,6945
21005,6946,6882
21015,6948,6887
21017,6949,6879,_from,20/07/2011,_until,25/07/2011
21016,6949,6880,_from,25/07/2011,_until,
21014,6949,6886
21013,6949,6885
21012,6949,6948
21011,6949,6887
21022,6950,6887
21024,6951,6881,_from,17/08/2006,_until,
21023,6951,6879,_from,15/08/2006,_until,17/08/2006
21021,6951,6886
21020,6951,6885
21019,6951,6950
21018,6951,6887
21029,6952,6887
21031,6953,6881,_from,06/03/2006,_until,
21030,6953,6879,_from,08/02/2006,_until,06/03/2006
21028,6953,6886
21027,6953,6923
21026,6953,6952
21025,6953,6887
21036,6954,6887
21038,6955,6879,_from,10/03/2015,_until,11/03/2015
21037,6955,6880,_from,11/03/2015,_until,
21035,6955,6886
21034,6955,6885
21033,6955,6954
21032,6955,6887
21044,6956,6879,_from,04/02/2016,_until,05/02/2016
21043,6956,6880,_from,05/02/2016,_until,
21042,6956,6886
21041,6956,6885
21040,6956,6894
21039,6956,6893
21049,6957,6887
21051,6958,6879,_from,06/11/2015,_until,11/01/2016
21050,6958,6880,_from,11/01/2016,_until,
21048,6958,6886
21047,6958,6916
21046,6958,6957
21045,6958,6887
21056,6959,6882
21057,6960,6879,_from,11/04/2014,_until,
21055,6960,6886
21054,6960,6905
21053,6960,6959
21052,6960,6882
21063,6961,6881,_from,19/04/2011,_until,
21062,6961,6879,_from,15/04/2011,_until,19/04/2011
21061,6961,6886
21060,6961,6937
21059,6961,6928
21058,6961,6887
21068,6962,6887
21070,6963,6879,_from,13/08/2010,_until,07/09/2010
21069,6963,6880,_from,07/09/2010,_until,
21067,6963,6886
21066,6963,6905
21065,6963,6962
21064,6963,6887
21076,6964,6879,_from,25/08/2016,_until,03/09/2016
21075,6964,6880,_from,03/09/2016,_until,
21074,6964,6886
21073,6964,6885
21072,6964,6891
21071,6964,6890
21081,6965,6882
21082,6966,6879,_from,06/06/2011,_until,
21080,6966,6886
21079,6966,6967
21078,6966,6965
21077,6966,6882
21087,6968,6893
21089,6969,6879,_from,08/02/2007,_until,12/02/2007
21088,6969,6880,_from,12/02/2007,_until,
21086,6969,6886
21085,6969,6885
21084,6969,6968
21083,6969,6893
21095,6970,6879,_from,12/04/2007,_until,16/04/2007
21094,6970,6880,_from,16/04/2007,_until,
21093,6970,6886
21092,6970,6885
21091,6970,6888
21090,6970,6887
21100,6971,6882
21101,6972,6879,_from,28/01/2008,_until,
21099,6972,6886
21098,6972,6973
21097,6972,6971
21096,6972,6882
21106,6974,6890
21108,6975,6879,_from,13/02/2014,_until,14/02/2014
21107,6975,6880,_from,14/02/2014,_until,
21105,6975,6886
21104,6975,6976
21103,6975,6974
21102,6975,6890
21113,6977,6887
21115,6978,6879,_from,26/06/2006,_until,03/07/2006
21114,6978,6880,_from,03/07/2006,_until,
21112,6978,6886
21111,6978,6885
21110,6978,6977
21109,6978,6887
21120,6979,6887
21122,6980,6879,_from,27/10/2009,_until,28/10/2009
21121,6980,6880,_from,28/10/2009,_until,
21119,6980,6886
21118,6980,6885
21117,6980,6979
21116,6980,6887
21128,6981,6879,_from,29/11/2012,_until,28/12/2012
21127,6981,6880,_from,28/12/2012,_until,
21126,6981,6886
21125,6981,6905
21124,6981,6971
21123,6981,6882
21134,6982,6879,_from,02/02/2006,_until,03/02/2006
21133,6982,6880,_from,03/02/2006,_until,
21132,6982,6886
21131,6982,6885
21130,6982,6977
21129,6982,6887
21139,6983,6882
21140,6984,6879,_from,03/08/2010,_until,
21138,6984,6886
21137,6984,6947
21136,6984,6983
21135,6984,6882
21145,6985,6887
21147,6986,6881,_from,25/11/2005,_until,
21146,6986,6879,_from,15/11/2005,_until,25/11/2005
21144,6986,6886
21143,6986,6923
21142,6986,6985
21141,6986,6887
21152,6987,6893
21154,6988,6879,_from,20/03/2013,_until,21/03/2013
21153,6988,6880,_from,21/03/2013,_until,
21151,6988,6886
21150,6988,6885
21149,6988,6987
21148,6988,6893
21160,6989,6879,_from,07/11/2014,_until,10/11/2014
21159,6989,6880,_from,10/11/2014,_until,
21158,6989,6886
21157,6989,6885
21156,6989,6894
21155,6989,6893
21165,6990,6893
21167,6991,6881,_from,17/06/2014,_until,
21166,6991,6879,_from,16/06/2014,_until,17/06/2014
21164,6991,6886
21163,6991,6976
21162,6991,6990
21161,6991,6893
21173,6992,6879,_from,22/11/2005,_until,13/12/2005
21172,6992,6880,_from,13/12/2005,_until,
21171,6992,6886
21170,6992,6905
21169,6992,6957
21168,6992,6887
21178,6993,6887
21180,6994,6879,_from,10/01/2014,_until,13/01/2014
21179,6994,6880,_from,13/01/2014,_until,
21177,6994,6886
21176,6994,6885
21175,6994,6993
21174,6994,6887
21185,6995,6887
21187,6996,6881,_from,14/07/2005,_until,
21186,6996,6879,_from,08/07/2005,_until,14/07/2005
21184,6996,6886
21183,6996,6997
21182,6996,6995
21181,6996,6887
21193,6998,6879,_from,18/10/2015,_until,19/10/2015
21192,6998,6880,_from,19/10/2015,_until,
21191,6998,6886
21190,6998,6885
21189,6998,6898
21188,6998,6890
21199,6999,6879,_from,14/03/2012,_until,19/03/2012
21198,6999,6880,_from,19/03/2012,_until,
21197,6999,6886
21196,6999,6885
21195,6999,6928
21194,6999,6887
21205,7000,6881,_from,27/05/2009,_until,
21204,7000,6879,_from,24/05/2009,_until,27/05/2009
21203,7000,6886
21202,7000,6885
21201,7000,6990
21200,7000,6893
21211,7001,6879,_from,29/09/2015,_until,30/09/2015
21210,7001,6880,_from,30/09/2015,_until,
21209,7001,6886
21208,7001,6885
21207,7001,6891
21206,7001,6890
21216,7002,6893
21218,7003,6879,_from,22/04/2013,_until,24/04/2013
21217,7003,6880,_from,24/04/2013,_until,
21215,7003,6886
21214,7003,6885
21213,7003,7002
21212,7003,6893
21223,7004,6887
21225,7005,6879,_from,21/07/2005,_until,26/09/2005
21224,7005,6880,_from,26/09/2005,_until,
21222,7005,7007
21221,7005,7006
21220,7005,7004
21219,7005,6887
21230,7008,6887
21232,7009,6879,_from,06/05/2016,_until,09/05/2016
21231,7009,6880,_from,09/05/2016,_until,
21229,7009,6886
21228,7009,6976
21227,7009,7008
21226,7009,6887
21237,7010,6890
21239,7011,6879,_from,03/11/2014,_until,04/11/2014
21238,7011,6880,_from,04/11/2014,_until,
21236,7011,6886
21235,7011,6885
21234,7011,7010
21233,7011,6890
21244,7012,6890
21246,7013,6879,_from,08/02/2011,_until,09/02/2011
21245,7013,6880,_from,09/02/2011,_until,
21243,7013,6886
21242,7013,6885
21241,7013,7012
21240,7013,6890
21251,7014,6893
21253,7015,6879,_from,06/09/2011,_until,14/09/2011
21252,7015,6880,_from,14/09/2011,_until,
21250,7015,6886
21249,7015,6885
21248,7015,7014
21247,7015,6893
21258,7016,6887
21260,7017,6879,_from,08/11/2016,_until,09/12/2014
21259,7017,6880,_from,09/12/2014,_until,
21257,7017,6886
21256,7017,6937
21255,7017,7016
21254,7017,6887
21266,7018,6879,_from,03/10/2015,_until,04/10/2015
21265,7018,6880,_from,04/10/2015,_until,
21264,7018,6886
21263,7018,6885
21262,7018,7002
21261,7018,6893
21272,7019,6879,_from,27/11/2007,_until,29/11/2007
21271,7019,6880,_from,29/11/2007,_until,
21270,7019,6886
21269,7019,6885
21268,7019,6914
21267,7019,6887
21278,7020,6879,_from,17/07/2007,_until,12/09/2007
21277,7020,6880,_from,12/09/2007,_until,
21276,7020,6886
21275,7020,6905
21274,7020,6957
21273,7020,6887
21283,7021,6882
21285,7022,6879,_from,24/01/2011,_until,24/01/2011
21284,7022,6880,_from,24/01/2011,_until,
21282,7022,6886
21281,7022,6885
21280,7022,7021
21279,7022,6882
21290,7023,6893
21292,7024,6879,_from,25/05/2007,_until,09/06/2007
21291,7024,6880,_from,09/06/2007,_until,
21289,7024,6886
21288,7024,6916
21287,7024,7023
21286,7024,6893
21298,7025,6879,_from,19/08/2014,_until,03/09/2014
21297,7025,6880,_from,03/09/2014,_until,
21296,7025,6886
21295,7025,6905
21294,7025,7010
21293,7025,6890
21304,7026,6879,_from,17/10/2007,_until,19/10/2007
21303,7026,6880,_from,19/10/2007,_until,
21302,7026,6886
21301,7026,6885
21300,7026,6888
21299,7026,6887
21309,7027,6882
21311,7028,6881,_from,11/05/2012,_until,
21310,7028,6879,_from,23/04/2012,_until,11/05/2012
21308,7028,6886
21307,7028,6905
21306,7028,7027
21305,7028,6882
21316,7029,6890
21318,7030,6879,_from,08/09/2008,_until,13/10/2008
21317,7030,6880,_from,13/10/2008,_until,
21315,7030,6886
21314,7030,6905
21313,7030,7029
21312,7030,6890
21324,7031,6879,_from,30/03/2015,_until,31/03/2015
21323,7031,6880,_from,31/03/2015,_until,
21322,7031,6886
21321,7031,6885
21320,7031,7008
21319,7031,6887
21329,7032,6887
21331,7033,6879,_from,18/07/2012,_until,26/07/2012
21330,7033,6880,_from,26/07/2012,_until,
21328,7033,6886
21327,7033,6885
21326,7033,7032
21325,7033,6887
21337,7034,6879,_from,28/07/2015,_until,29/07/2015
21336,7034,6880,_from,29/07/2015,_until,
21335,7034,6886
21334,7034,6976
21333,7034,6891
21332,7034,6890
21343,7035,6879,_from,30/11/2007,_until,04/12/2007
21342,7035,6880,_from,04/12/2007,_until,
21341,7035,6886
21340,7035,6885
21339,7035,6990
21338,7035,6893
21349,7036,6879,_from,08/03/2010,_until,10/03/2010
21348,7036,6880,_from,10/03/2010,_until,
21347,7036,6886
21346,7036,6885
21345,7036,7014
21344,7036,6893
21355,7037,6879,_from,27/11/2007,_until,29/11/2007
21354,7037,6880,_from,29/11/2007,_until,
21353,7037,6886
21352,7037,6885
21351,7037,6914
21350,7037,6887
21361,7038,6879,_from,03/12/2013,_until,03/12/2013
21360,7038,6880,_from,03/12/2013,_until,
21359,7038,6886
21358,7038,6976
21357,7038,7010
21356,7038,6890
21367,7039,6881,_from,23/11/2011,_until,
21366,7039,6879,_from,22/11/2011,_until,23/11/2011
21365,7039,6886
21364,7039,6885
21363,7039,6940
21362,7039,6887
21372,7040,6882
21373,7041,6879,_from,03/08/2010,_until,
21371,7041,6886
21370,7041,6947
21369,7041,7040
21368,7041,6882
21379,7042,6879,_from,04/06/2013,_until,09/07/2013
21378,7042,6880,_from,09/07/2013,_until,
21377,7042,6886
21376,7042,6923
21375,7042,6943
21374,7042,6893
21385,7043,6879,_from,30/06/2015,_until,01/07/2015
21384,7043,6880,_from,01/07/2015,_until,
21383,7043,6886
21382,7043,6976
21381,7043,6974
21380,7043,6890
21390,7044,6893
21392,7045,6879,_from,09/05/2013,_until,29/05/2013
21391,7045,6880,_from,29/05/2013,_until,
21389,7045,6886
21388,7045,6905
21387,7045,7044
21386,7045,6893
21397,7046,6893
21398,7047,6879,_from,04/05/2007,_until,
21396,7047,7007
21395,7047,6923
21394,7047,7046
21393,7047,6893
21403,7048,6880,_from,14/05/2015,_until,13/05/2016
21402,7048,6886
21401,7048,7049
21400,7048,6979
21399,7048,6887
21409,7050,6879,_from,22/11/2013,_until,22/11/2013
21408,7050,6880,_from,22/11/2013,_until,
21407,7050,6886
21406,7050,6976
21405,7050,6974
21404,7050,6890
21415,7051,6879,_from,24/10/2008,_until,30/10/2008
21414,7051,6880,_from,30/10/2008,_until,
21413,7051,6886
21412,7051,6885
21411,7051,6894
21410,7051,6893
21420,7052,6882
21422,7053,6879,_from,04/04/2014,_until,04/04/2014
21421,7053,6880,_from,04/04/2014,_until,
21419,7053,6886
21418,7053,6885
21417,7053,7052
21416,7053,6882
21427,7054,6887
21429,7055,6879,_from,21/04/2015,_until,22/04/2015
21428,7055,6880,_from,22/04/2015,_until,
21426,7055,6886
21425,7055,6976
21424,7055,7054
21423,7055,6887
21434,7056,6893
21436,7057,6881,_from,07/07/2005,_until,
21435,7057,6879,_from,30/06/2005,_until,07/07/2005
21433,7057,6886
21432,7057,6997
21431,7057,7056
21430,7057,6893
21442,7058,6881,_from,05/04/2007,_until,
21441,7058,6879,_from,04/04/2007,_until,05/04/2007
21440,7058,6886
21439,7058,6916
21438,7058,7010
21437,7058,6890
21447,7059,6887
21449,7060,6879,_from,21/09/2012,_until,16/10/2012
21448,7060,6880,_from,16/10/2012,_until,
21446,7060,6886
21445,7060,6905
21444,7060,7059
21443,7060,6887
21455,7061,6879,_from,21/08/2013,_until,22/08/2013
21454,7061,6880,_from,22/08/2013,_until,
21453,7061,6886
21452,7061,6885
21451,7061,6891
21450,7061,6890
21460,7062,6887
21462,7063,6879,_from,30/10/2009,_until,16/11/2009
21461,7063,6880,_from,16/11/2009,_until,
21459,7063,6886
21458,7063,6916
21457,7063,7062
21456,7063,6887
21468,7064,6879,_from,06/09/2007,_until,21/09/2007
21467,7064,6880,_from,21/09/2007,_until,
21466,7064,6886
21465,7064,6916
21464,7064,6971
21463,7064,6882
21473,7065,6887
21476,7066,6881,_from,28/03/2012,_until,28/03/2012
21475,7066,6879,_from,20/12/2011,_until,28/03/2012
21474,7066,6880,_from,28/03/2012,_until,
21472,7066,7007
21471,7066,7067
21470,7066,7065
21469,7066,6887
21481,7068,6887
21482,7069,6880,_from,24/12/2010,_until,24/12/2011
21480,7069,6886
21479,7069,7049
21478,7069,7068
21477,7069,6887
21487,7070,6887
21489,7071,6879,_from,31/03/2011,_until,25/05/2011
21488,7071,6880,_from,25/05/2011,_until,25/05/2012
21486,7071,6920
21485,7071,6919
21484,7071,7070
21483,7071,6887
21495,7072,6879,_from,10/05/2006,_until,16/05/2006
21494,7072,6880,_from,16/05/2006,_until,
21493,7072,6886
21492,7072,6885
21491,7072,7059
21490,7072,6887
21500,7073,6879,_from,08/10/2012,_until,
21499,7073,6886
21498,7073,6885
21497,7073,7010
21496,7073,6890
21505,7074,6887
21507,7075,6879,_from,06/02/2013,_until,07/03/2013
21506,7075,6880,_from,07/03/2013,_until,
21504,7075,6886
21503,7075,6905
21502,7075,7074
21501,7075,6887
21512,7076,6887
21514,7077,6879,_from,07/07/2011,_until,08/07/2011
21513,7077,6880,_from,08/07/2011,_until,
21511,7077,6886
21510,7077,6885
21509,7077,7076
21508,7077,6887
21519,7078,6893
21520,7079,6879,_from,24/04/2017,_until,
21518,7079,6886
21517,7079,6923
21516,7079,7078
21515,7079,6893
21526,7080,6879,_from,21/09/2016,_until,04/10/2016
21525,7080,6880,_from,04/10/2016,_until,
21524,7080,6886
21523,7080,7081
21522,7080,6952
21521,7080,6887
21531,7082,6882
21532,7083,6879,_from,28/06/2013,_until,
21530,7083,6886
21529,7083,7084
21528,7083,7082
21527,7083,6882
21537,7085,6882
21539,7086,6879,_from,12/02/2015,_until,13/02/2015
21538,7086,6880,_from,13/02/2015,_until,
21536,7086,6886
21535,7086,6885
21534,7086,7085
21533,7086,6882
21545,7087,6879,_from,11/09/2006,_until,13/09/2006
21544,7087,6880,_from,13/09/2006,_until,
21543,7087,6886
21542,7087,6885
21541,7087,6909
21540,7087,6882
21550,7088,6882
21551,7089,6879,_from,04/08/2011,_until,
21549,7089,6886
21548,7089,6947
21547,7089,7088
21546,7089,6882
21556,7090,6890
21558,7091,6879,_from,22/09/2016,_until,16/11/2016
21557,7091,6880,_from,16/11/2016,_until,16/11/2017
21555,7091,7092
21554,7091,6919
21553,7091,7090
21552,7091,6890
21564,7093,6879,_from,21/03/2015,_until,23/03/2015
21563,7093,6880,_from,23/03/2015,_until,
21562,7093,6886
21561,7093,6976
21560,7093,6888
21559,7093,6887
21569,7094,6893
21570,7095,6879,_from,08/08/2013,_until,
21568,7095,6886
21567,7095,7096
21566,7095,7094
21565,7095,6893
21575,7097,6893
21577,7098,6879,_from,27/03/2015,_until,11/06/2015
21576,7098,6880,_from,11/06/2015,_until,
21574,7098,6886
21573,7098,7067
21572,7098,7097
21571,7098,6893
21583,7099,6879,_from,25/01/2013,_until,01/02/2013
21582,7099,6880,_from,01/02/2013,_until,
21581,7099,6886
21580,7099,6976
21579,7099,6952
21578,7099,6887
21588,7100,6893
21589,7101,6879,_from,14/02/2017,_until,
21587,7101,6886
21586,7101,7102
21585,7101,7100
21584,7101,6893
21595,7103,6879,_from,13/01/2011,_until,14/01/2011
21594,7103,6880,_from,14/01/2011,_until,
21593,7103,6886
21592,7103,6885
21591,7103,7010
21590,7103,6890
21600,7104,6882
21602,7105,6879,_from,12/11/2010,_until,16/11/2010
21601,7105,6880,_from,16/11/2010,_until,
21599,7105,6886
21598,7105,6885
21597,7105,7104
21596,7105,6882
21607,7106,6890
21609,7107,6881,_from,07/11/2016,_until,
21608,7107,6879,_from,04/11/2016,_until,07/11/2016
21606,7107,6886
21605,7107,6885
21604,7107,7106
21603,7107,6890
21614,7108,6893
21616,7109,6879,_from,29/05/2008,_until,16/06/2008
21615,7109,6880,_from,16/06/2008,_until,
21613,7109,6886
21612,7109,6905
21611,7109,7108
21610,7109,6893
21621,7110,6887
21623,7111,6879,_from,03/01/2008,_until,17/01/2008
21622,7111,6880,_from,17/01/2008,_until,
21620,7111,6886
21619,7111,6905
21618,7111,7110
21617,7111,6887
21629,7112,6879,_from,16/07/2013,_until,16/07/2013
21628,7112,6880,_from,16/07/2013,_until,
21627,7112,6886
21626,7112,6885
21625,7112,6962
21624,7112,6887
21634,7113,6879,_from,23/05/2012,_until,
21633,7113,6886
21632,7113,7114
21631,7113,7082
21630,7113,6882
21639,7115,6882
21640,7116,6879,_from,03/08/2010,_until,
21638,7116,6886
21637,7116,6947
21636,7116,7115
21635,7116,6882
21646,7117,6879,_from,23/01/2008,_until,29/01/2008
21645,7117,6880,_from,29/01/2008,_until,
21644,7117,6886
21643,7117,6885
21642,7117,7068
21641,7117,6887
21652,7118,6879,_from,18/11/2011,_until,18/11/2011
21651,7118,6880,_from,18/11/2011,_until,
21650,7118,6886
21649,7118,6885
21648,7118,6888
21647,7118,6887
21657,7119,6887
21659,7120,6879,_from,15/04/2015,_until,29/04/2015
21658,7120,6880,_from,29/04/2015,_until,
21656,7120,6886
21655,7120,6905
21654,7120,7119
21653,7120,6887
21665,7121,6879,_from,04/09/2015,_until,08/09/2015
21664,7121,6880,_from,08/09/2015,_until,
21663,7121,6886
21662,7121,6885
21661,7121,6891
21660,7121,6890
21670,7122,6887
21671,7123,6879,_from,19/10/2010,_until,
21669,7123,6886
21668,7123,7124
21667,7123,7122
21666,7123,6887
21676,7125,6882
21677,7126,6879,_from,12/03/2010,_until,
21675,7126,6886
21674,7126,7127
21673,7126,7125
21672,7126,6882
21682,7128,6887
21684,7129,6879,_from,01/05/2009,_until,06/05/2009
21683,7129,6880,_from,06/05/2009,_until,
21681,7129,6886
21680,7129,6885
21679,7129,7128
21678,7129,6887
21689,7130,6887
21691,7131,6879,_from,19/11/2012,_until,18/12/2012
21690,7131,6880,_from,18/12/2012,_until,
21688,7131,6886
21687,7131,6923
21686,7131,7130
21685,7131,6887
21697,7132,6879,_from,01/12/2015,_until,02/12/2015
21696,7132,6880,_from,02/12/2015,_until,
21695,7132,6886
21694,7132,6885
21693,7132,7010
21692,7132,6890
21703,7133,6879,_from,14/10/2010,_until,15/10/2010
21702,7133,6880,_from,15/10/2010,_until,
21701,7133,6886
21700,7133,6885
21699,7133,6924
21698,7133,6893
21709,7134,6879,_from,12/10/2011,_until,14/10/2011
21708,7134,6880,_from,14/10/2011,_until,
21707,7134,6886
21706,7134,6885
21705,7134,7010
21704,7134,6890
21714,7135,6882
21716,7136,6879,_from,07/08/2009,_until,11/08/2009
21715,7136,6880,_from,11/08/2009,_until,
21713,7136,6886
21712,7136,6885
21711,7136,7135
21710,7136,6882
21722,7137,6879,_from,17/11/2006,_until,20/11/2006
21721,7137,6880,_from,20/11/2006,_until,
21720,7137,6886
21719,7137,6885
21718,7137,6938
21717,7137,6890
21728,7138,6879,_from,03/07/2016,_until,04/07/2016
21727,7138,6880,_from,04/07/2016,_until,
21726,7138,6886
21725,7138,6885
21724,7138,7002
21723,7138,6893
21734,7139,6879,_from,30/01/2012,_until,31/01/2012
21733,7139,6880,_from,31/01/2012,_until,
21732,7139,6886
21731,7139,6885
21730,7139,6894
21729,7139,6893
21740,7140,6879,_from,06/07/2012,_until,09/07/2012
21739,7140,6880,_from,09/07/2012,_until,
21738,7140,6886
21737,7140,6885
21736,7140,7010
21735,7140,6890
21746,7141,6879,_from,18/06/2010,_until,29/06/2010
21745,7141,6880,_from,29/06/2010,_until,
21744,7141,6886
21743,7141,6885
21742,7141,6888
21741,7141,6887
21751,7142,6879,_from,23/07/2012,_until,
21750,7142,6886
21749,7142,7096
21748,7142,7014
21747,7142,6893
21757,7143,6879,_from,13/09/2012,_until,14/09/2012
21756,7143,6880,_from,14/09/2012,_until,
21755,7143,6886
21754,7143,6885
21753,7143,6924
21752,7143,6893
21763,7144,6879,_from,01/07/2012,_until,02/07/2012
21762,7144,6880,_from,02/07/2012,_until,
21761,7144,6886
21760,7144,6976
21759,7144,6903
21758,7144,6893
21768,7145,6890
21770,7146,6879,_from,07/10/2005,_until,24/11/2005
21769,7146,6880,_from,24/11/2005,_until,
21767,7146,7007
21766,7146,7067
21765,7146,7145
21764,7146,6890
21775,7147,6887
21776,7148,6879,_from,08/12/2015,_until,
21774,7148,6886
21773,7148,6937
21772,7148,7147
21771,7148,6887
21781,7149,6887
21783,7150,6879,_from,06/11/2007,_until,11/04/2008
21782,7150,6880,_from,11/04/2008,_until,
21780,7150,7007
21779,7150,7067
21778,7150,7149
21777,7150,6887
21789,7151,6879,_from,29/09/2015,_until,30/09/2015
21788,7151,6880,_from,30/09/2015,_until,
21787,7151,6886
21786,7151,6885
21785,7151,6924
21784,7151,6893
21794,7152,6887
21795,7153,6880,_from,08/12/2014,_until,08/12/2015
21793,7153,6886
21792,7153,7049
21791,7153,7152
21790,7153,6887
21800,7154,6893
21802,7155,6879,_from,11/01/2007,_until,25/01/2007
21801,7155,6880,_from,25/01/2007,_until,
21799,7155,6886
21798,7155,6905
21797,7155,7154
21796,7155,6893
21808,7156,6879,_from,06/12/2016,_until,17/03/2017
21807,7156,6880,_from,17/03/2017,_until,
21806,7156,7007
21805,7156,7067
21804,7156,6940
21803,7156,6887
21813,7157,6890
21815,7158,6879,_from,03/12/2015,_until,13/12/2015
21814,7158,6880,_from,13/12/2015,_until,
21812,7158,6886
21811,7158,6916
21810,7158,7157
21809,7158,6890
21820,7159,6890
21822,7160,6879,_from,07/10/2013,_until,08/10/2013
21821,7160,6880,_from,08/10/2013,_until,
21819,7160,6886
21818,7160,6885
21817,7160,7159
21816,7160,6890
21827,7161,6887
