,Origin-Destination,Premise,pathid,latitude,longitude,Received Date
0,Destination,SimplyPleasure.com,2016_SimplyPleasure.com_SimplyPleasure.com,51.519465999999994,-0.134998,2016-08-26
1,Origin,SimplyPleasure.com,2016_SimplyPleasure.com_SimplyPleasure.com,51.519465999999994,-0.134998,2016-08-26
2,Destination,Red Rooms,2015_Red Rooms_Red Rooms,51.51668,-0.119209,2015-01-30
3,Origin,Red Rooms,2015_Red Rooms_Red Rooms,51.51668,-0.119209,2015-01-30
