,Origin-Destination,Premise,pathid,latitude,longitude,Received Date
0,Destination,Birkbeck College (Malet St),2010_Birkbeck College (Malet St)_Birkbeck College (Malet St),51.522251000000004,-0.130659,2010-06-21
1,Origin,Birkbeck College (Malet St),2010_Birkbeck College (Malet St)_Birkbeck College (Malet St),51.522251000000004,-0.130659,2010-06-21
