,Origin-Destination,Premise,pathid,latitude,longitude,Received Date
806,Destination,Thistle Bloomsbury Park Hotel,2013_Thistle Bloomsbury Park Hotel_Giraffe Stop,51.520378,-0.123529,2013-06-19
807,Origin,Giraffe Stop,2013_Thistle Bloomsbury Park Hotel_Giraffe Stop,51.531959,-0.12365,2013-01-02
808,Destination,Lyttelton Arms,2013_Lyttelton Arms_Giraffe Stop,51.534911,-0.139649,2013-06-28
809,Origin,Giraffe Stop,2013_Lyttelton Arms_Giraffe Stop,51.531959,-0.12365,2013-01-02
810,Destination,Lidl Uk,2013_Lidl Uk_Giraffe Stop,51.536631,-0.14013499999999998,2013-09-01
811,Origin,Giraffe Stop,2013_Lidl Uk_Giraffe Stop,51.531959,-0.12365,2013-01-02
812,Destination,Brecknock Supermarket,2013_Brecknock Supermarket_Giraffe Stop,51.549882000000004,-0.130753,2013-07-31
813,Origin,Giraffe Stop,2013_Brecknock Supermarket_Giraffe Stop,51.531959,-0.12365,2013-01-02
814,Destination,PizzaExpress,2013_PizzaExpress_Giraffe Stop,51.517865,-0.192888,2013-01-29
815,Origin,Giraffe Stop,2013_PizzaExpress_Giraffe Stop,51.531959,-0.12365,2013-01-02
816,Destination,Spread Eagle,2013_Spread Eagle_Giraffe Stop,51.537762,-0.14571199999999998,2013-07-10
817,Origin,Giraffe Stop,2013_Spread Eagle_Giraffe Stop,51.531959,-0.12365,2013-01-02
818,Destination,Bar Vinyl,2013_Bar Vinyl_Giraffe Stop,51.540039,-0.14449700000000001,2013-11-07
819,Origin,Giraffe Stop,2013_Bar Vinyl_Giraffe Stop,51.531959,-0.12365,2013-01-02
820,Destination,The Little Thai (formerly La Cocotte),2013_The Little Thai (formerly La Cocotte)_Giraffe Stop,51.554378,-0.16508299999999998,2013-03-21
821,Origin,Giraffe Stop,2013_The Little Thai (formerly La Cocotte)_Giraffe Stop,51.531959,-0.12365,2013-01-02
822,Destination,ITV Services Ltd (formerly Carlton Comunication Ltd),2013_ITV Services Ltd (formerly Carlton Comunication Ltd)_Giraffe Stop,51.52336,-0.11416099999999998,2013-09-01
823,Origin,Giraffe Stop,2013_ITV Services Ltd (formerly Carlton Comunication Ltd)_Giraffe Stop,51.531959,-0.12365,2013-01-02
824,Destination,Old Bull And Bush,2013_Old Bull And Bush_Giraffe Stop,51.567537,-0.18248499999999998,2013-10-25
825,Origin,Giraffe Stop,2013_Old Bull And Bush_Giraffe Stop,51.531959,-0.12365,2013-01-02
826,Destination,Byron,2013_Byron_Giraffe Stop,51.520738,-0.181321,2013-01-22
827,Origin,Giraffe Stop,2013_Byron_Giraffe Stop,51.531959,-0.12365,2013-01-02
828,Destination,LAS IGUANAS,2013_LAS IGUANAS_Giraffe Stop,51.524397,-0.12385,2013-01-23
829,Origin,Giraffe Stop,2013_LAS IGUANAS_Giraffe Stop,51.531959,-0.12365,2013-01-02
830,Destination,Strada South Grove,2013_Strada South Grove_Giraffe Stop,51.57043,-0.147778,2013-11-20
831,Origin,Giraffe Stop,2013_Strada South Grove_Giraffe Stop,51.531959,-0.12365,2013-01-02
832,Destination,Franco Manca (formerly Chimichanga),2013_Franco Manca (formerly Chimichanga)_Giraffe Stop,51.551239,-0.165481,2013-02-22
833,Origin,Giraffe Stop,2013_Franco Manca (formerly Chimichanga)_Giraffe Stop,51.531959,-0.12365,2013-01-02
834,Destination,Boopshi's,2013_Boopshi's_Giraffe Stop,51.519513,-0.133795,2013-11-20
