,Origin-Destination,Premise,pathid,latitude,longitude,Received Date
50,Destination,Franco Manca (formerly Chimis Burrito Bar),2016_Franco Manca (formerly Chimis Burrito Bar)_Way 2 Save,51.52243,-0.13683900000000002,2016-04-26
51,Origin,Way 2 Save,2016_Franco Manca (formerly Chimis Burrito Bar)_Way 2 Save,51.546555,-0.203003,2016-01-02
52,Destination,Rising Sun,2016_Rising Sun_Way 2 Save,51.519513,-0.133795,2016-03-16
53,Origin,Way 2 Save,2016_Rising Sun_Way 2 Save,51.546555,-0.203003,2016-01-02
54,Destination,Tortilla,2016_Tortilla_Way 2 Save,51.54742,-0.17971099999999998,2016-01-19
55,Origin,Way 2 Save,2016_Tortilla_Way 2 Save,51.546555,-0.203003,2016-01-02
56,Destination,Giraffe,2016_Giraffe_Way 2 Save,51.550832,-0.172822,2016-05-07
57,Origin,Way 2 Save,2016_Giraffe_Way 2 Save,51.546555,-0.203003,2016-01-02
58,Destination,"Five Guys, Unit 1, The Lighthouse Building","2016_Five Guys, Unit 1, The Lighthouse Building_Way 2 Save",51.530693,-0.121473,2016-12-09
59,Origin,Way 2 Save,"2016_Five Guys, Unit 1, The Lighthouse Building_Way 2 Save",51.546555,-0.203003,2016-01-02
60,Destination,Franco manca,2016_Franco manca_Way 2 Save,51.537207,-0.192154,2016-04-26
61,Origin,Way 2 Save,2016_Franco manca_Way 2 Save,51.546555,-0.203003,2016-01-02
62,Destination,Be At One,2016_Be At One_Way 2 Save,51.535494,-0.140296,2016-11-23
63,Origin,Way 2 Save,2016_Be At One_Way 2 Save,51.546555,-0.203003,2016-01-02
64,Destination,Tesco,2016_Tesco_Way 2 Save,51.523937,-0.19711800000000002,2016-07-01
65,Origin,Way 2 Save,2016_Tesco_Way 2 Save,51.546555,-0.203003,2016-01-02
66,Destination,Sourced Market Unit 28,2016_Sourced Market Unit 28_Way 2 Save,51.531775,-0.126577,2016-04-20
67,Origin,Way 2 Save,2016_Sourced Market Unit 28_Way 2 Save,51.546555,-0.203003,2016-01-02
68,Destination,Franco Manca (formerly Chimichanga),2016_Franco Manca (formerly Chimichanga)_Way 2 Save,51.551239,-0.165481,2016-04-26
69,Origin,Way 2 Save,2016_Franco Manca (formerly Chimichanga)_Way 2 Save,51.546555,-0.203003,2016-01-02
70,Destination,Hoxton Hotel,2016_Hoxton Hotel_Way 2 Save,51.51712,-0.12208599999999999,2016-10-17
71,Origin,Way 2 Save,2016_Hoxton Hotel_Way 2 Save,51.546555,-0.203003,2016-01-02
72,Destination,Hair Blow Ltd (formerly Old Bridge Partnership),2016_Hair Blow Ltd (formerly Old Bridge Partnership)_Way 2 Save,51.546657,-0.19045499999999999,2016-02-01
73,Origin,Way 2 Save,2016_Hair Blow Ltd (formerly Old Bridge Partnership)_Way 2 Save,51.546555,-0.203003,2016-01-02
74,Destination,Krimas,2016_Krimas_Way 2 Save,51.519021,-0.135793,2016-02-02
75,Origin,Way 2 Save,2016_Krimas_Way 2 Save,51.546555,-0.203003,2016-01-02
76,Destination,Crown,2016_Crown_Way 2 Save,51.514389,-0.12725799999999998,2016-03-16
77,Origin,Way 2 Save,2016_Crown_Way 2 Save,51.546555,-0.203003,2016-01-02
78,Destination,Tesco Belsize Park Express,2016_Tesco Belsize Park Express_Way 2 Save,51.545968,-0.162543,2016-07-01
79,Origin,Way 2 Save,2016_Tesco Belsize Park Express_Way 2 Save,51.546555,-0.203003,2016-01-02
80,Destination,Bar at TCR,2016_Bar at TCR_Way 2 Save,51.522218,-0.13492200000000001,2016-08-24
81,Origin,Way 2 Save,2016_Bar at TCR_Way 2 Save,51.546555,-0.203003,2016-01-02
82,Destination,Two Brewers,2016_Two Brewers_Way 2 Save,51.513243,-0.127366,2016-03-16
83,Origin,Way 2 Save,2016_Two Brewers_Way 2 Save,51.546555,-0.203003,2016-01-02
84,Destination,Tesco Stores Ltd,2016_Tesco Stores Ltd_Way 2 Save,51.520437,-0.106431,2016-07-01
85,Origin,Way 2 Save,2016_Tesco Stores Ltd_Way 2 Save,51.546555,-0.203003,2016-01-02
86,Destination,"Itsu, Unit","2016_Itsu, Unit_Way 2 Save",51.523298,-0.12282,2016-05-29
87,Origin,Way 2 Save,"2016_Itsu, Unit_Way 2 Save",51.546555,-0.203003,2016-01-02
88,Destination,Travelodge Euston,2016_Travelodge Euston_Way 2 Save,51.527865000000006,-0.130582,2016-06-10
89,Origin,Way 2 Save,2016_Travelodge Euston_Way 2 Save,51.546555,-0.203003,2016-01-02
90,Destination,Swan,2016_Swan_Way 2 Save,51.521776,-0.12359300000000001,2016-03-16
91,Origin,Way 2 Save,2016_Swan_Way 2 Save,51.546555,-0.203003,2016-01-02
92,Destination,Holiday Inn London Bloomsbury,2016_Holiday Inn London Bloomsbury_Way 2 Save,51.523677,-0.12488699999999998,2016-02-15
93,Origin,Way 2 Save,2016_Holiday Inn London Bloomsbury_Way 2 Save,51.546555,-0.203003,2016-01-02
94,Destination,Mia,2016_Mia_Way 2 Save,51.543234000000005,-0.17561500000000002,2016-12-19
95,Origin,Way 2 Save,2016_Mia_Way 2 Save,51.546555,-0.203003,2016-01-02
96,Destination,"Tesco, Russell Square Express, (02720)","2016_Tesco, Russell Square Express, (02720)_Way 2 Save",51.523677,-0.12488699999999998,2016-07-01
97,Origin,Way 2 Save,"2016_Tesco, Russell Square Express, (02720)_Way 2 Save",51.546555,-0.203003,2016-01-02
98,Destination,Giraffe Stop,2016_Giraffe Stop_Way 2 Save,51.531959,-0.12365,2016-05-07
99,Origin,Way 2 Save,2016_Giraffe Stop_Way 2 Save,51.546555,-0.203003,2016-01-02
100,Destination,Tesco Metro,2016_Tesco Metro_Way 2 Save,51.520337,-0.134654,2016-07-01
101,Origin,Way 2 Save,2016_Tesco Metro_Way 2 Save,51.546555,-0.203003,2016-01-02
102,Destination,Marlborough Arms,2016_Marlborough Arms_Way 2 Save,51.521608,-0.132898,2016-03-16
103,Origin,Way 2 Save,2016_Marlborough Arms_Way 2 Save,51.546555,-0.203003,2016-01-02
104,Destination,Clink 261,2016_Clink 261_Way 2 Save,51.528472,-0.11981900000000001,2016-04-08
105,Origin,Way 2 Save,2016_Clink 261_Way 2 Save,51.546555,-0.203003,2016-01-02
106,Destination,BANH MI BAY,2016_BANH MI BAY_Way 2 Save,51.521265,-0.11384000000000001,2016-04-03
107,Origin,Way 2 Save,2016_BANH MI BAY_Way 2 Save,51.546555,-0.203003,2016-01-02
108,Destination,Domino's Pizza,2016_Domino's Pizza_Way 2 Save,51.543793,-0.181221,2016-02-16
109,Origin,Way 2 Save,2016_Domino's Pizza_Way 2 Save,51.546555,-0.203003,2016-01-02
110,Destination,Plough,2016_Plough_Way 2 Save,51.517865,-0.12620499999999998,2016-03-16
111,Origin,Way 2 Save,2016_Plough_Way 2 Save,51.546555,-0.203003,2016-01-02
112,Destination,Boopshi's,2016_Boopshi's_Way 2 Save,51.519513,-0.133795,2016-02-02
113,Origin,Way 2 Save,2016_Boopshi's_Way 2 Save,51.546555,-0.203003,2016-01-02
114,Destination,Light Of Kashmir Restaurant,2016_Light Of Kashmir Restaurant_Way 2 Save,51.553429,-0.161985,2016-07-27
115,Origin,Way 2 Save,2016_Light Of Kashmir Restaurant_Way 2 Save,51.546555,-0.203003,2016-01-02
