,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
16316,046039,MST Variation,Aveda Institute,"174-177 High Holborn, London, WC1V 7AA",,Open,No,,,,,,2011-06-14,,Seven Dials,E05000138,Holborn and Covent Garden,530210.86,181297.81,-0.12485,51.515615999999994,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.515616, -0.12485)",35917,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin046039
18075,045899,MST Variation,Acupoint/ Chinese Medicine Centre,"42 Goodge Street, London, W1T 2QR",,Open,No,,,,,,2011-05-24,,,E05000129,Bloomsbury,529468.36,181750.5,-0.135379,51.519855,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.519855, -0.135379)",35945,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin045899
18106,045902,MST Variation,Ficarazzi,"38 Great Queen Street, London, WC2B 5AA",,Open,No,17/08/2011,,,,,2011-05-24,,,,,530371.22,181181.59,-0.122584,51.514534999999995,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.514535, -0.122584)",35944,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin045902
20595,045390,MST Variation,Natural Health,"201A Chalk Farm Road, London, NW1 8AF",,Open,No,,,,,,2011-01-03,,Camden Town,E05000130,Camden Town with Primrose Hill,528681.08,184131.14,-0.145851,51.541428,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.541428, -0.145851)",35998,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin045390
21412,046341,MST Variation,Steam & Sun,"17 Chalton Street, London, NW1 1JD",,Open,No,,,,,,2011-08-08,,,E05000143,St Pancras and Somers Town,529856.65,182698.78,-0.129436,51.528287,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.528287, -0.129436)",35858,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin046341
23281,043057,MST Variation,Lost in Beauty,"115-117 Regent's Park Road, London, NW1 8UR",,Open,No,19/07/2010,,,,,2010-06-15,,,E05000130,Camden Town with Primrose Hill,527996.32,184191.89,-0.155697,51.54213,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.54213, -0.155697)",36349,http://opendatacommunities.org/id/london-borough-council/camden,1,Origin,origin043057
24463,054046,MST Variation,ART OF CAMDEN SHOP,"88 Camden Road, NW1 9EA",,Open,No,,,,,,2016-10-20,,,E05000130,Camden Town with Primrose Hill,529205.13,184115.83,-0.13830399999999998,51.541171000000006,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.541171, -0.138304)",35658,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin054046
26073,046458,MST Variation,Charles Worthington,"28 Great Queen Street, London, WC2B 5BB",,Open,No,,,,,,2011-08-23,,Seven Dials,E05000138,Holborn and Covent Garden,530459.49,181314.37,-0.12126300000000001,51.515707,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.515707, -0.121263)",35830,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin046458
26275,047855,MST Variation,Revive Medspa,"146 Fortess Road, London, NW5 2HP",,Open,No,08/08/2012,,,,,2012-07-18,,,E05000139,Kentish Town,529147.5,185781.26,-0.138523,51.556151,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.556151, -0.138523)",35761,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin047855
26507,047783,MST Variation,THE ALBANY CLUB,"Little Albany Street, London, NW1 4DY",,Open,No,,,,,,2012-11-07,,,E05000142,Regent's Park,528881.9,182557.9,-0.143532,51.527244,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.527244, -0.143532)",35762,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin047783
