,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
1441,046288,Street Trading  - Renewal Application,IN09,"Inverness Street, London,",,Open,No,,,,,,2011-07-28,,Camden Town,E05000130,Camden Town with Primrose Hill,528836.98,183880.36,-0.14369500000000002,51.539139,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.539139, -0.143695)",35886,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin046288
1749,044641,Street Trading  - Renewal Application,FC03,"178-182 Camden High Street, London, NW1 8QP",,Open,No,,,,,,2010-11-29,,Camden Town,E05000130,Camden Town with Primrose Hill,528899.47,183943.05,-0.142772,51.539688,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.539688, -0.142772)",36055,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044641
1751,045956,Street Trading  - Renewal Application,CS053,"Chalton Street, London,",,Open,No,,,,,,2011-05-27,,,E05000143,St Pancras and Somers Town,529879.6,182805.3,-0.12906700000000002,51.529239000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.529239, -0.129067)",35940,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin045956
1834,046183,Street Trading  - Renewal Application,INSU32,"Inverness Street, London,",,Open,No,,,,,,2011-07-21,,Camden Town,E05000130,Camden Town with Primrose Hill,528836.98,183880.36,-0.14369500000000002,51.539139,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.539139, -0.143695)",35900,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin046183
2074,044115,Street Trading  - Renewal Application,FC80,"77 Hampstead High Street, London, NW3 1RE",,Open,No,,,,,,2010-09-16,,,E05000135,Hampstead Town,526487.6,185635.22,-0.176922,51.555440999999995,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.555441, -0.176922)",36123,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044115
2470,043665,Street Trading  - Renewal Application,QC71,"Queen's Crescent, London,",,Open,No,,,,,,2010-03-08,,,E05000134,Gospel Oak,528255.31,185092.86,-0.151636,51.550168,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.550168, -0.151636)",36202,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin043665
2745,043240,Street Trading  - Renewal Application,LLS72,"Leather Lane, London,",,Open,No,,,,,,2010-07-13,,,E05000138,Holborn and Covent Garden,531211.28,181904.79,-0.11021500000000001,51.520839,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.520839, -0.110215)",36325,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin043240
2960,042989,Street Trading  - Renewal Application,CS094,"Chalton Street, London,",,Open,No,,,,,,2010-08-06,,,E05000143,St Pancras and Somers Town,529879.6,182805.3,-0.12906700000000002,51.529239000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.529239, -0.129067)",36365,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin042989
2993,046455,Street Trading  - Renewal Application,QC10,"Queen's Crescent, London,",,Open,No,,,,,,2011-08-18,,,E05000134,Gospel Oak,528255.31,185092.86,-0.151636,51.550168,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.550168, -0.151636)",35833,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin046455
3136,045836,Street Trading  - Renewal Application,INSU20,"Inverness Street, London,",,Open,No,,,,,,2011-03-15,,Camden Town,E05000130,Camden Town with Primrose Hill,528836.98,183880.36,-0.14369500000000002,51.539139,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.539139, -0.143695)",35949,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin045836
3207,043217,Street Trading  - Renewal Application,LL044,"Leather Lane, London,",,Open,No,,,,,,2010-09-07,,,E05000138,Holborn and Covent Garden,531211.28,181904.79,-0.11021500000000001,51.520839,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.520839, -0.110215)",36336,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin043217
3240,045234,Street Trading  - Renewal Application,INSU05,"Inverness Street, London,",,Open,No,,,,,,2010-03-18,,Camden Town,E05000130,Camden Town with Primrose Hill,528836.98,183880.36,-0.14369500000000002,51.539139,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.539139, -0.143695)",36020,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin045234
3241,043551,Street Trading  - Renewal Application,GP4,"Goodge Place, London,",,Open,No,,,,,,2010-07-29,,,E05000129,Bloomsbury,529392.85,181727.74,-0.136475,51.519667,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.519667, -0.136475)",36247,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin043551
3248,046294,Street Trading  - Renewal Application,ES01,"Earlham Street, London,",,Open,No,,,,,,2011-02-08,,Seven Dials,E05000138,Holborn and Covent Garden,530045.49,181068.86,-0.127317,51.513596,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.513596, -0.127317)",35880,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin046294
3318,046295,Street Trading  - Renewal Application,ES02,"Earlham Street, London,",,Open,No,,,,,,2011-02-08,,Seven Dials,E05000138,Holborn and Covent Garden,530045.49,181068.86,-0.127317,51.513596,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.513596, -0.127317)",35879,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin046295
3398,046470,Street Trading  - Renewal Application,NONV1,"New Oxford Street, London,",,Open,No,,,,,,2011-08-23,,,E05000129,Bloomsbury,529857.44,181436.66,-0.12989,51.516945,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.516945, -0.12989)",35819,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin046470
3473,043606,Street Trading  - Renewal Application,INSU25,"Inverness Street, London,",,Open,No,,,,,,2010-02-08,,Camden Town,E05000130,Camden Town with Primrose Hill,528836.98,183880.36,-0.14369500000000002,51.539139,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.539139, -0.143695)",36220,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin043606
3554,046395,Street Trading  - Renewal Application,LL003,"Leather Lane, London,",,Open,No,,,,,,2011-12-08,,,E05000138,Holborn and Covent Garden,531211.28,181904.79,-0.11021500000000001,51.520839,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.520839, -0.110215)",35846,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin046395
3560,045960,Street Trading  - Renewal Application,INSU20,"Inverness Street, London,",,Open,No,,,,,,2011-05-31,,Camden Town,E05000130,Camden Town with Primrose Hill,528836.98,183880.36,-0.14369500000000002,51.539139,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.539139, -0.143695)",35937,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin045960
3636,046468,Street Trading  - Renewal Application,IN28,"Inverness Street, London,",,Open,No,,,,,,2011-08-23,,Camden Town,E05000130,Camden Town with Primrose Hill,528836.98,183880.36,-0.14369500000000002,51.539139,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.539139, -0.143695)",35821,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin046468
