,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
321,047048,MST Renewal First Reminder,Siam Body and Soul,"33 Chalton Street, London, NW1 1JD",,Open,No,,,,,,2012-01-25,,,E05000143,St Pancras and Somers Town,529808.07,182787.46,-0.130104,51.529095,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.529095, -0.130104)",35782,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin047048
35742,041866,MST Renewal First Reminder,Mirrors Novotel London St Pancras,"100-110 Euston Road, London, NW1 2AJ",,Open,No,,,,,,2010-01-15,,,E05000143,St Pancras and Somers Town,529927.24,182745.09,-0.128402,51.528687,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.528687, -0.128402)",36390,http://opendatacommunities.org/id/london-borough-council/camden,1,Origin,origin041866
