,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
14672,045988,Street Trading - New Application,ES14,"Earlham Street, London,",,Open,No,,,,,,2011-07-06,,Seven Dials,E05000138,Holborn and Covent Garden,530045.49,181068.86,-0.127317,51.513596,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.513596, -0.127317)",35922,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin045988
15055,044651,Street Trading - New Application,FC28,"202 Camden High Street, London, NW1 8QR",,Open,No,,,,,,2010-11-26,,Camden Town,E05000130,Camden Town with Primrose Hill,528875.15,183997.79,-0.143102,51.540186,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.540186, -0.143102)",36050,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044651
15098,044876,Street Trading - New Application,Inverness Street Market - Monday to Saturday,"Inverness Street, London,",,Open,No,,,,,,2010-11-15,,Camden Town,E05000130,Camden Town with Primrose Hill,528836.98,183880.36,-0.14369500000000002,51.539139,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.539139, -0.143695)",36038,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044876
15842,047230,Street Trading - New Application,LL016,"Leather Lane, London,",,Open,No,,,,,,2012-08-03,,,E05000138,Holborn and Covent Garden,531211.28,181904.79,-0.11021500000000001,51.520839,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.520839, -0.110215)",35776,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin047230
16495,045508,Street Trading - New Application,Inverness Street Market - Monday to Saturday,"Inverness Street, London,",,Open,No,,,,,,2011-03-28,,Camden Town,E05000130,Camden Town with Primrose Hill,528836.98,183880.36,-0.14369500000000002,51.539139,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.539139, -0.143695)",35983,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin045508
17543,044386,Street Trading - New Application,LL036,"Leather Lane, London,",,Open,No,,,,,,2010-07-30,,,E05000138,Holborn and Covent Garden,531211.28,181904.79,-0.11021500000000001,51.520839,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.520839, -0.110215)",36087,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044386
17707,044413,Street Trading - New Application,Leather Lane Market,"Leather Lane, London,",,Open,No,,,,,,2010-07-28,,,E05000138,Holborn and Covent Garden,531211.28,181904.79,-0.11021500000000001,51.520839,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.520839, -0.110215)",36075,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044413
18360,044410,Street Trading - New Application,Earlham Street Market,"Earlham Street, London,",,Open,No,,,,,,2010-06-28,,Seven Dials,E05000138,Holborn and Covent Garden,530045.49,181068.86,-0.127317,51.513596,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.513596, -0.127317)",36078,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044410
18724,044403,Street Trading - New Application,HTM1,"Hampstead High Street, London,",,Open,No,,,,,,2010-10-03,,,E05000135,Hampstead Town,526411.1,185782.7,-0.177972,51.556783,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.556783, -0.177972)",36084,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin044403
18843,045351,Street Trading - New Application,Earlham Street Market,"Earlham Street, London,",,Open,No,,,,,,2011-02-17,,Seven Dials,E05000138,Holborn and Covent Garden,530045.49,181068.86,-0.127317,51.513596,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.513596, -0.127317)",36006,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin045351
