,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
0,APP\PREMISES-VARYDPS\003750,Premises - Variation of DPS,Waitrose,"227 229 TOTTENHAM COURT ROAD, LONDON, W1T 7QE",LA2003,Application Approved In Full,No,05/10/2015,,,,05/10/2015,2015-09-21,,,E05000129,Bloomsbury,529579.24,181715.35,-0.133795,51.519513,Nearest OS Open Map-Local Building,11/05/2017 07:37:27 PM,"(51.519513, -0.133795)",22805,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\003750
11,APP\PREMISES-VARYDPS\004433,Premises - Variation of DPS,Calcutta Street ( formerly Club Fitzrovia),"29 TOTTENHAM STREET, LONDON, W1T 4RP",LA2003,Application Approved In Full,No,02/02/2017,,,,15/02/2017,2017-01-02,,,E05000129,Bloomsbury,529392.85,181727.74,-0.136475,51.519667,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.519667, -0.136475)",22172,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\004433
13,APP\PREMISES-VARYDPS\004529,Premises - Variation of DPS,Cote,"83  84 HAMPSTEAD HIGH STREET, LONDON, NW3 1RE",LA2003,Application Approved In Full,No,05/05/2017,,,,10/05/2017,2017-04-26,,,E05000135,Hampstead Town,526536.69,185629.63,-0.176217,51.555378999999995,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.555379, -0.176217)",22082,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\004529
26,APP\PREMISES-VARYDPS\003766,Premises - Variation of DPS,Belgo,"67 KINGSWAY, LONDON, WC2B 6TD",LA2003,Application Approved In Full,No,21/10/2015,,,,16/10/2015,2015-02-10,,Seven Dials,E05000138,Holborn and Covent Garden,530557.6,181249.67,-0.119874,51.515103,Nearest OS Open Map-Local Building,11/05/2017 07:37:27 PM,"(51.515103, -0.119874)",22790,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\003766
34,APP\PREMISES-VARYDPS\002954,Premises - Variation of DPS,Odeon Cinema,"14 PARKWAY, LONDON, NW1 7AA",LA2003,Application Approved In Full,No,10/12/2013,,,,09/10/2013,2013-09-25,,Camden Town,E05000130,Camden Town with Primrose Hill,528836.98,183880.36,-0.14369500000000002,51.539139,Nearest OS Open Map-Local Building,11/05/2017 07:37:27 PM,"(51.539139, -0.143695)",23542,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\002954
47,APP\PREMISES-VARYDPS\001315,Premises - Variation of DPS,New Market Inn,"17 YORK WAY, LONDON, N7 9QG",LA2003,Application Approved,No,12/03/2008,,,,11/03/2009,2009-02-25,,,E05000131,Cantelowes,530004.99,184347.96,-0.126691,51.543074,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.543074, -0.126691)",25089,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\001315
54,APP\PREMISES-VARYDPS\000301,Premises - Variation of DPS,Premier - Kaasco,"146 CAMDEN HIGH STREET, LONDON, NW1 0NE",LA2003,Application Approved In Full,No,22/12/2006,,,,07/06/2006,2006-05-24,,Camden Town,E05000130,Camden Town with Primrose Hill,528966.15,183826.35,-0.141854,51.538624,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.538624, -0.141854)",26046,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\000301
61,APP\PREMISES-VARYDPS\004027,Premises - Variation of DPS,Dominion Theatre,"268 269 THE DOMINION THEATRE TOTTENHAM COURT ROAD, LONDON, W1T 7AQ",LA2003,Application Approved In Full,No,21/04/2016,,,,02/05/2016,2016-04-18,,,E05000129,Bloomsbury,529857.44,181436.66,-0.12989,51.516945,Nearest OS Open Map-Local Building,11/05/2017 07:37:27 PM,"(51.516945, -0.12989)",22549,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\004027
62,APP\PREMISES-VARYDPS\002531,Premises - Variation of DPS,Sainsbury's Supermarkets Ltd,"THE STABLES MARKET CHALK FARM ROAD, LONDON, NW1 8AH",LA2003,Application Approved In Full,No,04/10/2012,,,,27/09/2012,2012-09-13,,Camden Town,E05000130,Camden Town with Primrose Hill,528518.62,184219.15,-0.14816,51.542256,Nearest OS Open Map-Local Building,11/05/2017 07:37:27 PM,"(51.542256, -0.14816)",23941,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\002531
66,APP\PREMISES-VARYDPS\001468,Premises - Variation of DPS,Lilly Langtree,"121 ABBEY ROAD, LONDON, NW6 4SL",LA2003,Application Approved In Full,No,05/08/2009,,,,31/07/2009,2009-07-17,,,E05000140,Kilburn,525740.21,183879.85,-0.188324,51.539832000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.539832, -0.188324)",24945,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\001468
71,APP\PREMISES-VARYDPS\002064,Premises - Variation of DPS,New Market Inn,"17 YORK WAY, LONDON, N7 9QG",LA2003,Application Approved In Full,No,15/04/2011,,,,08/04/2011,2011-03-25,,,E05000131,Cantelowes,530004.99,184347.96,-0.126691,51.543074,Nearest OS Open Map-Local Building,11/05/2017 07:37:27 PM,"(51.543074, -0.126691)",24380,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\002064
74,APP\PREMISES-VARYDPS\002518,Premises - Variation of DPS,Sir Richard Steele,"97 HAVERSTOCK HILL, LONDON, NW3 4RL",LA2003,Application Approved In Full,No,03/10/2012,,,,19/09/2012,2012-05-09,,,E05000128,Belsize,527774.46,184692.48,-0.15871300000000002,51.546679,Nearest OS Open Map-Local Building,11/05/2017 07:37:27 PM,"(51.546679, -0.158713)",23954,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\002518
76,APP\PREMISES-VARYDPS\000519,Premises - Variation of DPS,The Queen's Head (formerly Coco Momo Restaurant),"64 THEOBALD'S ROAD, LONDON, WC1X 8SF",LA2003,Application Approved In Full,No,06/03/2007,,,,17/01/2007,2007-03-01,,,E05000138,Holborn and Covent Garden,530706.85,181886.63,-0.11748800000000001,51.520793,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.520793, -0.117488)",25837,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\000519
78,APP\PREMISES-VARYDPS\000781,Premises - Variation of DPS,Al Parco Pizzeria (Bistro Lazz),"2 HIGHGATE WEST HILL, LONDON, N6 6JS",LA2003,Application Rejected - Incomplete Documentation,No,,,,,24/09/2007,2007-10-09,24/09/2007,,E05000137,Highgate,528262.15,186349.7,-0.15108,51.561461,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.561461, -0.15108)",25590,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\000781
79,APP\PREMISES-VARYDPS\002688,Premises - Variation of DPS,Salvador and Amanda Bloomsbury (Formely Traffic),"37  63 VICTORIA HOUSE SOUTHAMPTON ROW, LONDON, WC1B 4DA",LA2003,Application Approved In Full,No,13/02/2013,,,,12/02/2013,2013-01-29,,Seven Dials,E05000138,Holborn and Covent Garden,530393.5,181710.95,-0.12206700000000001,51.519286,Nearest OS Open Map-Local Building,11/05/2017 07:37:27 PM,"(51.519286, -0.122067)",23795,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\002688
98,APP\PREMISES-VARYDPS\001749,Premises - Variation of DPS,"Tesco, Southampton Row Express (03475)","100 SOUTHAMPTON ROW, LONDON, WC1B 4BB",LA2003,Application Approved In Full,No,07/07/2010,,,,05/07/2010,2010-06-21,,,E05000138,Holborn and Covent Garden,530397.56,181815.73,-0.12197000000000001,51.520227,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.520227, -0.12197)",24683,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\001749
101,APP\PREMISES-VARYDPS\000759,Premises - Variation of DPS,Whistlestop,"KINGS CROSS AND ST PANCRAS UNDERGROUND STATION EUSTON ROAD, LONDON, N1 9AL",LA2003,Application Approved In Full,No,05/09/2007,,,,03/09/2007,2007-08-20,,,E05000143,St Pancras and Somers Town,530248.55,182952.11,-0.123697,51.530474,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.530474, -0.123697)",25611,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\000759
106,APP\PREMISES-VARYDPS\002203,Premises - Variation of DPS,Rocket,"120 EUSTON ROAD, LONDON, NW1 2AL",LA2003,Application Approved In Full,No,10/10/2011,,,,07/10/2011,2011-09-23,,,E05000143,St Pancras and Somers Town,529856.65,182698.78,-0.129436,51.528287,Nearest OS Open Map-Local Building,11/05/2017 07:37:27 PM,"(51.528287, -0.129436)",24250,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\002203
145,APP\PREMISES-VARYDPS\000229,Premises - Variation of DPS,"Radisson Blu Edwardian, Bloomsbury Street","9 BLOOMSBURY STREET, LONDON, WC1B 3QD",LA2003,Application Approved In Full,No,16/01/2007,,,,13/04/2006,2006-03-30,,,E05000129,Bloomsbury,529994.67,181497.34,-0.127891,51.517459,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.517459, -0.127891)",26113,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\000229
155,APP\PREMISES-VARYDPS\003684,Premises - Variation of DPS,"Zizzi, Unit 10","8 CENTRAL SAINT GILES PIAZZA, LONDON, WC2H 8AB",LA2003,Application Approved In Full,No,04/08/2015,,,,03/08/2015,2015-07-20,,Seven Dials,E05000138,Holborn and Covent Garden,529970.54,181316.14,-0.128305,51.515836,Nearest OS Open Map-Local Building,11/05/2017 07:37:27 PM,"(51.515836, -0.128305)",22867,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\003684
168,APP\PREMISES-VARYDPS\001969,Premises - Variation of DPS,Ask Restaurant,"48 GRAFTON WAY, LONDON, W1T 5DZ",LA2003,Application Approved,No,,,,,27/01/2011,2011-01-13,,,E05000129,Bloomsbury,529262.93,182199.53,-0.138173,51.523937,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.523937, -0.138173)",24472,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\001969
173,APP\PREMISES-VARYDPS\003760,Premises - Variation of DPS,Woburn Tandoori Restaurant,"16 WOBURN WALK, LONDON, WC1H 0JL",LA2003,Application Approved In Full,No,28/09/2015,,,,07/08/2015,2015-07-24,,,E05000141,King's Cross,529850.85,182538.16,-0.129579,51.526845,Nearest OS Open Map-Local Building,11/05/2017 07:37:27 PM,"(51.526845, -0.129579)",22796,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\003760
175,APP\PREMISES-VARYDPS\002704,Premises - Variation of DPS,The Jack Horner,"235 236 TOTTENHAM COURT ROAD, LONDON, W1T 7QN",LA2003,Application Approved In Full,No,21/02/2013,,,,20/02/2013,2013-06-02,,,E05000129,Bloomsbury,529729.97,181585.26,-0.131671,51.51831,Nearest OS Open Map-Local Building,11/05/2017 07:37:27 PM,"(51.51831, -0.131671)",23781,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\002704
181,APP\PREMISES-VARYDPS\001364,Premises - Variation of DPS,The Camden Food Company,"ST PANCRAS INTERNATIONAL STATION EUSTON ROAD, LONDON, N1C 4QL",LA2003,Application Approved In Full,No,29/04/2009,,,,28/04/2009,2009-04-14,,,E05000143,St Pancras and Somers Town,530045.03,183091.73,-0.126577,51.531775,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.531775, -0.126577)",25044,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\001364
184,APP\PREMISES-VARYDPS\003093,Premises - Variation of DPS,Compagnie des Vins Surnaturel,"8  10 NEAL'S YARD, LONDON, WC2H 9DP",LA2003,Application Approved In Full,No,05/03/2014,,,,12/02/2014,2014-01-29,,Seven Dials,E05000138,Holborn and Covent Garden,530096.62,181164.76,-0.126545,51.514446,Nearest OS Open Map-Local Building,11/05/2017 07:37:27 PM,"(51.514446, -0.126545)",23417,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\003093
200,APP\PREMISES-VARYDPS\003355,Premises - Variation of DPS,Smoking Goat,"7 DENMARK STREET, LONDON, WC2H 8LZ",LA2003,Application Approved In Full,No,08/10/2014,,,,08/10/2014,2014-09-24,,Seven Dials,E05000138,Holborn and Covent Garden,529900.15,181223.29,-0.129353,51.515018,Nearest OS Open Map-Local Building,11/05/2017 07:37:27 PM,"(51.515018, -0.129353)",23170,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\003355
205,APP\PREMISES-VARYDPS\002983,Premises - Variation of DPS,Regents Park and Primrose Hill,"1 REGENT'S PARK ROAD, LONDON, NW1 7TL",LA2003,Application Approved In Full,No,30/10/2013,,,,29/10/2013,2013-10-15,,,E05000130,Camden Town with Primrose Hill,528458.71,183708.56,-0.14920899999999998,51.537681,Nearest OS Open Map-Local Building,11/05/2017 07:37:27 PM,"(51.537681, -0.149209)",23522,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\002983
216,APP\PREMISES-VARYDPS\002021,Premises - Variation of DPS,Frascati Restaurant,"33 HEATH STREET, LONDON, NW3 6TR",LA2003,Application Approved In Full,No,14/03/2011,,,,10/03/2011,2011-02-24,25/02/2011,,E05000133,Frognal and Fitzjohns,526330.45,185709.42,-0.179161,51.556143,Nearest OS Open Map-Local Building,11/05/2017 07:37:27 PM,"(51.556143, -0.179161)",24421,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\002021
219,APP\PREMISES-VARYDPS\003711,Premises - Variation of DPS,Pizza East/Chicken Shop (formerly Grand Union - Highgate),"53  79 HIGHGATE STUDIOS HIGHGATE ROAD, LONDON, NW5 1TL",LA2003,Application Approved In Full,No,21/08/2015,,,,20/08/2015,2015-06-08,,,E05000139,Kentish Town,528765.7,185557.75,-0.144109,51.55423,Nearest OS Open Map-Local Building,11/05/2017 07:37:27 PM,"(51.55423, -0.144109)",22842,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\003711
220,APP\PREMISES-VARYDPS\002610,Premises - Variation of DPS,Strada,"6 GREAT QUEEN STREET, LONDON, WC2B 5DG",LA2003,Application Approved In Full,No,28/12/2012,,,,07/12/2012,2012-11-23,,Seven Dials,E05000138,Holborn and Covent Garden,530459.49,181314.37,-0.12126300000000001,51.515707,Nearest OS Open Map-Local Building,11/05/2017 07:37:27 PM,"(51.515707, -0.121263)",23866,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\002610
238,APP\PREMISES-VARYDPS\004191,Premises - Variation of DPS,Premier Inn (proposed),"29  37 RED LION STREET, LONDON, WC1R 4PP",LA2003,Application Approved In Full,No,18/08/2016,,,,19/08/2016,2016-05-08,,,E05000138,Holborn and Covent Garden,530745.15,181817.95,-0.11696199999999998,51.520167,Nearest OS Open Map-Local Building,11/05/2017 07:37:27 PM,"(51.520167, -0.116962)",22400,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\004191
253,APP\PREMISES-VARYDPS\000666,Premises - Variation of DPS,Villandry Kitchen,"99 HIGH HOLBORN, LONDON, WC1V 6LF",LA2003,Application Approved In Full,No,09/06/2007,,,,08/06/2007,2007-05-25,,,E05000138,Holborn and Covent Garden,530646.99,181604.17,-0.11845499999999999,51.518268,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.518268, -0.118455)",25697,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\000666
259,APP\PREMISES-VARYDPS\003417,Premises - Variation of DPS,British Museum,"BRITISH MUSEUM GREAT RUSSELL STREET, LONDON, WC1B 3DG",LA2003,Application Approved In Full,No,02/12/2014,,,,28/11/2014,2014-11-14,,,E05000129,Bloomsbury,530027.5,181704.97,-0.127341,51.519317,Nearest OS Open Map-Local Building,11/05/2017 07:37:27 PM,"(51.519317, -0.127341)",23115,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\003417
264,APP\PREMISES-VARYDPS\002835,Premises - Variation of DPS,280 Degrees African Restaurant and Bar (formerly Sabor Latino UK - Ground Floor Premises),"280 KILBURN HIGH ROAD, LONDON, NW6 2BY",LA2003,Application Approved In Full,No,10/07/2013,,,,28/06/2013,2013-06-14,,,E05000140,Kilburn,524890.5,184341.9,-0.200406,51.544173,Nearest OS Open Map-Local Building,11/05/2017 07:37:27 PM,"(51.544173, -0.200406)",23655,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\002835
268,APP\PREMISES-VARYDPS\000581,Premises - Variation of DPS,Gilgamesh,"THE STABLES MARKET CHALK FARM ROAD, LONDON, NW1 8AH",LA2003,Application Approved In Full,No,04/04/2007,,,,21/03/2007,2007-07-03,,Camden Town,E05000130,Camden Town with Primrose Hill,528518.62,184219.15,-0.14816,51.542256,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.542256, -0.14816)",25778,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\000581
280,APP\PREMISES-VARYDPS\002299,Premises - Variation of DPS,The T.E. Dingwall Building (Formerly Lock 17/Highlight),"EAST YARD CAMDEN LOCK PLACE, LONDON, NW1 8AL",LA2003,Application Approved In Full,No,13/01/2012,,,,06/01/2012,2011-12-23,,Camden Town,E05000130,Camden Town with Primrose Hill,528681.08,184131.14,-0.145851,51.541428,Nearest OS Open Map-Local Building,11/05/2017 07:37:27 PM,"(51.541428, -0.145851)",24159,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\002299
281,APP\PREMISES-VARYDPS\002296,Premises - Variation of DPS,Jebena Restaurant (formerly Cafe Milan),"302 KILBURN HIGH ROAD, LONDON, NW6 2DB",LA2003,Application Approved In Full,No,10/01/2012,,,,28/11/2011,2011-11-14,,,E05000140,Kilburn,524890.5,184341.9,-0.200406,51.544173,Nearest OS Open Map-Local Building,11/05/2017 07:37:27 PM,"(51.544173, -0.200406)",24162,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\002296
285,APP\PREMISES-VARYDPS\000360,Premises - Variation of DPS,Oddbins,"64 ROSSLYN HILL, LONDON, NW3 1ND",LA2003,Application Approved In Full,No,23/08/2006,,,,16/08/2006,2006-02-08,,,E05000135,Hampstead Town,526707.14,185632.32,-0.173758,51.555365,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.555365, -0.173758)",25987,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\000360
291,APP\PREMISES-VARYDPS\004531,Premises - Variation of DPS,"Five Guys, Unit 1, The Lighthouse Building","283297 THE LIGHTHOUSE BUILDING PENTONVILLE ROAD, LONDON, N1 9NP",LA2003,Application Approved In Full,No,08/05/2017,,,,08/05/2017,2017-04-24,,,E05000141,King's Cross,530402.16,182980.44,-0.121473,51.530693,Nearest OS Open Map-Local Building,11/05/2017 07:37:26 PM,"(51.530693, -0.121473)",22080,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\004531
311,APP\PREMISES-VARYDPS\004381,Premises - Variation of DPS,CVS,"6 NEAL'S YARD, LONDON, WC2H 9DP",LA2003,Application Approved In Full,No,29/12/2016,,,,23/12/2016,2016-09-12,,Seven Dials,E05000138,Holborn and Covent Garden,530096.62,181164.76,-0.126545,51.514446,Nearest OS Open Map-Local Building,11/05/2017 07:37:27 PM,"(51.514446, -0.126545)",22224,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\004381
319,APP\PREMISES-VARYDPS\001851,Premises - Variation of DPS,Bestco Supermarkets,"322 324 KILBURN HIGH ROAD, LONDON, NW6 2QN",LA2003,Application Approved In Full,No,13/10/2010,,,,27/09/2010,2010-09-13,,,E05000140,Kilburn,524819.2,184448.57,-0.201396,51.545148,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.545148, -0.201396)",24585,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\001851
323,APP\PREMISES-VARYDPS\002192,Premises - Variation of DPS,Victoria House,"37  63 VICTORIA HOUSE SOUTHAMPTON ROW, LONDON, WC1B 4DA",LA2003,Application Approved In Full,No,03/10/2011,,,,30/09/2011,2011-09-16,,Seven Dials,E05000138,Holborn and Covent Garden,530393.5,181710.95,-0.12206700000000001,51.519286,Nearest OS Open Map-Local Building,11/05/2017 07:37:27 PM,"(51.519286, -0.122067)",24261,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\002192
332,APP\PREMISES-VARYDPS\003730,Premises - Variation of DPS,Steven Lee Food & News,"290 GRAY'S INN ROAD, LONDON, WC1X 8EB",LA2003,Application Approved In Full,No,15/09/2015,,,,13/07/2015,2015-06-29,,,E05000141,King's Cross,530625.09,182634.23,-0.11838900000000001,51.52753,Nearest OS Open Map-Local Building,11/05/2017 07:37:27 PM,"(51.52753, -0.118389)",22823,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\003730
341,APP\PREMISES-VARYDPS\000820,Premises - Variation of DPS,Al Parco Pizzeria (Bistro Lazz),"2 HIGHGATE WEST HILL, LONDON, N6 6JS",LA2003,Application Approved In Full,No,01/11/2007,,,,29/10/2007,2007-10-15,,,E05000137,Highgate,528262.15,186349.7,-0.15108,51.561461,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.561461, -0.15108)",25553,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\000820
349,APP\PREMISES-VARYDPS\003731,Premises - Variation of DPS,THE PRINCIPAL LONDON,"1   8 HOTEL RUSSELL RUSSELL SQUARE, LONDON, WC1B 5BE",LA2003,Application Approved In Full,No,01/09/2015,,,,03/09/2015,2015-08-20,,,E05000129,Bloomsbury,530177.89,182083.06,-0.12503599999999998,51.52268,Nearest OS Open Map-Local Building,11/05/2017 07:37:27 PM,"(51.52268, -0.125036)",22822,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\003731
369,APP\PREMISES-VARYDPS\002071,Premises - Variation of DPS,Central News,"58 ST GILES HIGH STREET, LONDON, WC2H 8LH",LA2003,Application Approved In Full,No,15/06/2011,,,,10/05/2011,2011-04-26,,Seven Dials,E05000138,Holborn and Covent Garden,529890.6,181279.62,-0.12947,51.515526,Nearest OS Open Map-Local Building,11/05/2017 07:37:27 PM,"(51.515526, -0.12947)",24373,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\002071
378,APP\PREMISES-VARYDPS\003166,Premises - Variation of DPS,Haverstock Arms,"154 HAVERSTOCK HILL, LONDON, NW3 2AY",LA2003,Application Approved,No,,,,,25/04/2014,2014-11-04,,,E05000134,Gospel Oak,527554.48,184953.76,-0.16178900000000002,51.549077000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:27 PM,"(51.549077, -0.161789)",23351,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\003166
385,APP\PREMISES-VARYDPS\001370,Premises - Variation of DPS,Burger & Lobster,"193 197 HIGH HOLBORN, LONDON, WC1V 7BD",LA2003,Application Approved In Full,No,29/04/2009,,,,28/04/2009,2009-04-14,,Seven Dials,E05000138,Holborn and Covent Garden,530363.58,181427.36,-0.122603,51.516745,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.516745, -0.122603)",25038,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\001370
386,APP\PREMISES-VARYDPS\000048,Premises - Variation of DPS,Sainsburys,"286 EUSTON TOWER EUSTON ROAD, LONDON, NW1 3DP",LA2003,Application Approved In Full,No,07/12/2005,,,,06/12/2005,2005-11-22,,,E05000142,Regent's Park,529188.21,182356.83,-0.139192,51.525368,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.525368, -0.139192)",26279,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\000048
394,APP\PREMISES-VARYDPS\001668,Premises - Variation of DPS,All Bar One,"58 KINGSWAY, LONDON, WC2B 6DX",LA2003,Application Approved In Full,No,16/04/2010,,,,29/03/2010,2010-03-15,,,E05000138,Holborn and Covent Garden,530599.22,181426.23,-0.119209,51.51668,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.51668, -0.119209)",24757,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\001668
402,APP\PREMISES-VARYDPS\000501,Premises - Variation of DPS,Bar & Co,"33 PRATT STREET, LONDON, NW1 0BG",LA2003,Application Approved In Full,No,28/12/2006,,,,27/12/2006,2006-12-13,,Camden Town,E05000130,Camden Town with Primrose Hill,529119.88,183746.16,-0.13966800000000001,51.537869,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.537869, -0.139668)",25855,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\000501
414,APP\PREMISES-VARYDPS\001825,Premises - Variation of DPS,Assembly House,"292 294 KENTISH TOWN ROAD, LONDON, NW5 2TG",LA2003,Application Approved In Full,No,07/09/2010,,,,27/08/2010,2010-08-13,,,E05000139,Kentish Town,529038.33,185212.57,-0.140306,51.551065,Nearest OS Open Map-Local Building,11/05/2017 07:37:28 PM,"(51.551065, -0.140306)",24610,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\001825
415,APP\PREMISES-VARYDPS\003075,Premises - Variation of DPS,Lilly Langtree,"121 ABBEY ROAD, LONDON, NW6 4SL",LA2003,Application Approved In Full,No,13/01/2014,,,,24/12/2013,2013-10-12,,,E05000140,Kilburn,525740.21,183879.85,-0.188324,51.539832000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:27 PM,"(51.539832, -0.188324)",23434,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-VARYDPS\003075
