,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
5761,APP\PREMISES-LICOPY\0018,Premises - Copy of Licence,Flesh and Buns (previously Kitchen Italia),"41 EARLHAM STREET, LONDON, WC2H 9LX",LA2003,Application Approved In Full,No,,,,,,2012-08-17,,Seven Dials,E05000138,Holborn and Covent Garden,530134.56,181122.31,-0.12601400000000001,51.514056,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.514056, -0.126014)",30639,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0018
5844,APP\PREMISES-LICOPY\0021,Premises - Copy of Licence,Sunrise,"204 SHAFTESBURY AVENUE, LONDON, WC2H 8JL",LA2003,Application Approved In Full,No,,,,,,2012-08-20,,Seven Dials,E05000138,Holborn and Covent Garden,530128.31,181232.06,-0.126064,51.515044,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.515044, -0.126064)",30636,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0021
5853,APP\PREMISES-LICOPY\0149,Premises - Copy of Licence,The Horseshoe,"28 THE HORSESHOE HEATH STREET, LONDON, NW3 6TE",LA2003,Application Approved In Full,No,,,,,,2015-11-30,,,E05000135,Hampstead Town,526385.31,185716.08,-0.178368,51.55619,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.55619, -0.178368)",30513,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0149
5951,APP\PREMISES-LICOPY\0122,Premises - Copy of Licence,Premier - Kaasco,"146 CAMDEN HIGH STREET, LONDON, NW1 0NE",LA2003,Application Approved In Full,No,,,,,,2015-03-30,,Camden Town,E05000130,Camden Town with Primrose Hill,528966.15,183826.35,-0.141854,51.538624,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.538624, -0.141854)",30539,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0122
6418,APP\PREMISES-LICOPY\0209,Premises - Copy of Licence,Tikus Off Licence,"84 CASTLEHAVEN ROAD, LONDON, NW1 8PL",LA2003,Application Approved In Full,No,,,,,,2017-04-28,,,E05000130,Camden Town with Primrose Hill,528823.19,184528.77,-0.143657,51.544969,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.544969, -0.143657)",30457,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0209
6574,APP\PREMISES-LICOPY\0052,Premises - Copy of Licence,The Green Room (formerly Sushi Kou),"82 FORTUNE GREEN ROAD, LONDON, NW6 1DS",LA2003,Application Approved In Full,No,,,,,,2013-06-13,,,E05000132,Fortune Green,525132.11,185510.2,-0.196508,51.554619,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.554619, -0.196508)",30608,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0052
6649,APP\PREMISES-LICOPY\0177,Premises - Copy of Licence,Ravi Shankar Bhelpoori House,"133 135 DRUMMOND STREET, LONDON, NW1 2HL",LA2003,Application Approved In Full,No,,,,,,2016-01-08,,,E05000142,Regent's Park,529371.86,182534.27,-0.136481,51.526920000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.52692, -0.136481)",30488,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0177
6793,APP\PREMISES-LICOPY\0120,Premises - Copy of Licence,Hampstead Food & Drinks,"200 WEST END LANE, LONDON, NW6 1SG",LA2003,Application Approved In Full,No,,,,,,2015-03-17,,,E05000145,West Hampstead,525520.26,184974.34,-0.191104,51.549717,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.549717, -0.191104)",30541,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0120
6831,APP\PREMISES-LICOPY\0033,Premises - Copy of Licence,Prince Of Wales Supermarket,"19 PRINCE OF WALES ROAD, LONDON, NW5 3LH",LA2003,Application Approved In Full,No,,,,,,2012-12-19,,,E05000139,Kentish Town,528758.13,184678.31,-0.14454,51.546328,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.546328, -0.14454)",30625,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0033
7034,APP\PREMISES-LICOPY\0060,Premises - Copy of Licence,JW3,"341351 JEWISH COMMUNITY CENTRE FINCHLEY ROAD, LONDON, NW3 6ET",LA2003,Application Approved In Full,No,,,,,,2013-04-09,,,E05000145,West Hampstead,525954.49,185128.2,-0.184789,51.551003,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.551003, -0.184789)",30601,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0060
