,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
9104,2015/4403/TC,Table and Chairs,The Worlds End,"174 amden High Street, London, NW1 0NE",TC,Final Decision,6,,,22/10/2015,,,2015-07-31,03/11/2015,Camden Town,E05000130,Camden Town with Primrose Hill,528955.86,183892.26,-0.141978,51.539219,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.539219, -0.141978)",34625,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2015/4403/TC
9121,2012/1530/TC,Table and Chairs,Marquis of Cornwallis,"31 Marchmont Street, London, WC1N 1AP",TC,Final Decision,6,23/05/2012,,08/05/2013,,,2012-02-28,,,E05000129,Bloomsbury,530180.77,182255.92,-0.12493,51.524233,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.524233, -0.12493)",35193,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2012/1530/TC
9153,2015/3813/TC,Table and Chairs,Bloomsbury Tavern,"236 Shaftesbury Avenue, London, WC2H 8EG",TC,Final Decision,2,04/11/2015,,08/06/2016,,,2015-11-05,,Seven Dials,E05000138,Holborn and Covent Garden,530175.35,181438.83,-0.12531,51.516890999999994,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.516891, -0.12531)",34634,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2015/3813/TC
9154,2011/3297/TC,Table and Chairs,Trattoria Verdi,"110 Southampton Row, London, WC1B 4BL",TC,Final Decision,4,19/09/2011,,16/08/2012,,,2011-06-07,,,E05000138,Holborn and Covent Garden,530397.56,181815.73,-0.12197000000000001,51.520227,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.520227, -0.12197)",35300,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2011/3297/TC
9163,2015/1938/TC,Table and Chairs,Lamentine,"6 Camden Road, London, NW1 9DL",TC,Final Decision,0,05/05/2015,,02/04/2016,,,2014-03-17,,Camden Town,E05000130,Camden Town with Primrose Hill,528955.86,183892.26,-0.141978,51.539219,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.539219, -0.141978)",34684,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2015/1938/TC
9189,2010/2530/TC,Table and Chairs,Euphorium Bakery,"45 South End Road, London, NW3 2QB",TC,Final Decision,0,07/07/2010,,07/07/2011,,,2010-04-19,,,E05000135,Hampstead Town,527170.92,185644.07,-0.167068,51.555367,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.555367, -0.167068)",35448,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2010/2530/TC
9260,2017/0303/TC,Table and Chairs,Lemonia,"89 Regents Park Road, London, NW1 8UY",TC,Final Decision,2,17/03/2017,,12/01/2018,,,2017-01-18,,,E05000130,Camden Town with Primrose Hill,527887.61,184177.69,-0.157269,51.542027000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.542027, -0.157269)",34325,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2017/0303/TC
9277,2014/7979/TC,Table and Chairs,The Queens Public House,"49 Regent's Park Road, London, NW1 8XD",TC,Final Decision,0,03/02/2015,,19/01/2016,,,2014-03-01,,,E05000130,Camden Town with Primrose Hill,527831.92,184041.77,-0.158121,51.540818,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.540818, -0.158121)",34722,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2014/7979/TC
9335,2014/6152/TC,Table and Chairs,Viet Eat,"48 Kingsway, London, WC2B 6EP",TC,Final Decision,2,24/11/2014,,24/11/2015,,,2013-07-30,,,E05000138,Holborn and Covent Garden,530599.22,181426.23,-0.119209,51.51668,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.51668, -0.119209)",34759,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2014/6152/TC
9336,2012/0150/TC,Table and Chairs,The Queens Public House,"49 Regent's Park Road, London, NW1 8XD",TC,Final Decision,4,29/02/2012,,19/01/2013,,,2011-12-21,,,E05000130,Camden Town with Primrose Hill,527831.92,184041.77,-0.158121,51.540818,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.540818, -0.158121)",35214,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2012/0150/TC
