,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
17,APP\PREMISES-NEW\000609,Premises - New Licence,Wates House,"22 UCL THE BARTLETT SCHOOL BUILDING GORDON STREET, LONDON, WC1H 0QB",LA2003,Application Rejected,No,,,,,10/01/2008,2007-12-13,21/12/2007,,E05000129,Bloomsbury,529673.59,182410.42,-0.13218,51.525738,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.525738, -0.13218)",29445,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000609
24,APP\PREMISES-NEW\000253,Premises - New Licence,TBWA London Social Club,"78 WHITFIELD STREET, LONDON, W1T 4EZ",LA2003,Application Rejected - Incomplete Documentation,No,,,,,03/02/2006,2006-06-01,12/01/2006,,E05000129,Bloomsbury,529359.73,182034.29,-0.13683900000000002,51.52243,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.52243, -0.136839)",29737,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000253
56,APP\PREMISES-NEW\000633,Premises - New Licence,NASZA POLSKA LTD (formerly Baltic Market),"336 KILBURN HIGH ROAD, LONDON, NW6 2QN",LA2003,Application Approved In Full,No,20/03/2008,,,,07/03/2008,2008-08-02,,,,,524741.05,184482.01,-0.20251,51.545465,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.545465, -0.20251)",29426,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000633
77,APP\PREMISES-NEW\001315,Premises - New Licence,Ottolenghi's,"HARTLAND ROAD ARCHES HARTLAND ROAD, LONDON, NW1 8HR",LA2003,Application Approved In Full,No,10/09/2013,,,,09/09/2013,2013-12-08,,Camden Town,E05000130,Camden Town with Primrose Hill,528675.53,184356.86,-0.145848,51.543458,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.543458, -0.145848)",28823,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\001315
99,APP\PREMISES-NEW\000250,Premises - New Licence,NUT Staff Social and Sports Club,"13  18 HAMILTON HOUSE MABLEDON PLACE, LONDON, WC1H 9BB",LA2003,Application Approved In Full,No,16/11/2006,,,,03/02/2006,2006-06-01,,,E05000141,King's Cross,530037.1,182663.63,-0.12685,51.52793,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.52793, -0.12685)",29740,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000250
104,APP\PREMISES-NEW\000494,Premises - New Licence,Cantinho Da Linda,"3 PLENDER STREET, LONDON, NW1 0JT",LA2003,Application Rejected,Yes,,,,29/05/2007,02/05/2007,2007-04-04,28/06/2007,Camden Town,E05000143,St Pancras and Somers Town,529189.11,183601.32,-0.138723,51.536551,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.536551, -0.138723)",29539,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000494
147,APP\PREMISES-NEW\001584,Premises - New Licence,Raja Convenience Store,"114A116 FORTESS ROAD, LONDON, NW5 2HL",LA2003,Application Approved In Full,No,14/11/2015,,,,13/11/2015,2015-10-16,,,E05000139,Kentish Town,529107.97,185711.65,-0.139119,51.555534,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.555534, -0.139119)",28577,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\001584
187,APP\PREMISES-NEW\000966,Premises - New Licence,"The Honourable Society of Gray's Inn, The Walks","8 SOUTH SQUARE, LONDON, WC1R 5ET",LA2003,Application Approved In Full,No,08/12/2010,,,,03/12/2010,2010-05-11,,,E05000138,Holborn and Covent Garden,531108.11,181764.1,-0.11175399999999999,51.519599,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.519599, -0.111754)",29127,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000966
201,APP\PREMISES-NEW\000697,Premises - New Licence,Marrakech,"THE STABLES MARKET CHALK FARM ROAD, LONDON, NW1 8AH",LA2003,Application Partially Approved,Yes,23/10/2008,,,29/09/2008,03/09/2008,2008-06-08,,Camden Town,E05000130,Camden Town with Primrose Hill,528518.62,184219.15,-0.14816,51.542256,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.542256, -0.14816)",29374,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000697
222,APP\PREMISES-NEW\000604,Premises - New Licence,Coffee Cup,"74 HAMPSTEAD HIGH STREET, LONDON, NW3 1QX",LA2003,Application Approved In Full,No,28/12/2007,,,,27/12/2007,2007-11-29,,,E05000135,Hampstead Town,526435.88,185669.35,-0.177656,51.555759,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.555759, -0.177656)",29448,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000604
290,APP\PREMISES-NEW\000869,Premises - New Licence,Ciborio Food & Wine,"291 COBHAM HOUSE GRAY'S INN ROAD, LONDON, WC1X 8QJ",LA2003,Application Rejected,No,,,,,13/01/2010,2009-12-16,08/01/2010,,E05000141,King's Cross,530443.13,182829.39,-0.12093800000000002,51.529326,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.529326, -0.120938)",29213,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000869
313,APP\PREMISES-NEW\001673,Premises - New Licence,"Seawise, Unit 726","THE STABLES MARKET CHALK FARM ROAD, LONDON, NW1 8AH",LA2003,Application Partially Approved,No,06/01/2017,,,22/09/2016,22/06/2016,2016-05-25,,Camden Town,E05000130,Camden Town with Primrose Hill,528518.62,184219.15,-0.14816,51.542256,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.542256, -0.14816)",28490,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\001673
335,APP\PREMISES-NEW\000526,Premises - New Licence,Subway,"4 CAMDEN ROAD, LONDON, NW1 9DL",LA2003,Application Partially Approved,Yes,02/10/2007,,,19/07/2007,22/06/2007,2007-05-25,,Camden Town,E05000130,Camden Town with Primrose Hill,528955.86,183892.26,-0.141978,51.539219,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.539219, -0.141978)",29512,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000526
340,APP\PREMISES-NEW\000290,Premises - New Licence,Joe's Southern Table & Bar,"298 302 KENTISH TOWN ROAD, LONDON, NW5 2TG",LA2003,Application Rejected,No,,,,,08/03/2006,2006-08-02,06/03/2006,,E05000139,Kentish Town,529038.33,185212.57,-0.140306,51.551065,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.551065, -0.140306)",29704,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000290
362,APP\PREMISES-NEW\000677,Premises - New Licence,Wallacespace Ltd,"22 DUKE'S ROAD, LONDON, WC1H 9PN",LA2003,Application Rejected - Incomplete Documentation,No,,,,,15/07/2008,2008-06-17,20/06/2008,,E05000141,King's Cross,529850.85,182538.16,-0.129579,51.526845,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.526845, -0.129579)",29390,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000677
379,APP\PREMISES-NEW\001232,Premises - New Licence,KFC,"149 FINCHLEY ROAD, LONDON, NW3 6JH",LA2003,Application Approved In Full,No,23/11/2012,,,,10/11/2012,2012-10-13,,,E05000144,Swiss Cottage,526545.16,184401.73,-0.176536,51.544343,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.544343, -0.176536)",28897,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\001232
423,APP\PREMISES-NEW\000264,Premises - New Licence,Subway,"214 SHAFTESBURY AVENUE, LONDON, WC2H 8EB",LA2003,Application Approved In Full,No,22/02/2006,,,13/03/2006,21/02/2006,2006-01-24,,Seven Dials,E05000138,Holborn and Covent Garden,530133.52,181364.62,-0.12594,51.516234000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.516234, -0.12594)",29727,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000264
439,APP\PREMISES-NEW\001755,Premises - New Licence,Kimchee,"2 PANCRAS SQUARE, LONDON, N1C 4AG",LA2003,Application Approved In Full,No,30/12/2016,,,,28/12/2016,2016-11-30,,,E05000143,St Pancras and Somers Town,530144.56,183288.16,-0.12507100000000002,51.533518,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.533518, -0.125071)",28412,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\001755
479,APP\PREMISES-NEW\000209,Premises - New Licence,The Curry Centre,"225 BRECKNOCK ROAD, LONDON, N19 5AA",LA2003,Application Rejected - Incomplete Documentation,No,,,,,13/12/2005,2005-11-15,25/11/2005,,E05000139,Kentish Town,529147.5,185781.26,-0.138523,51.556151,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.556151, -0.138523)",29778,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000209
513,APP\PREMISES-NEW\000753,Premises - New Licence,Canteen,"VICTORIA COLONNADE SOUTHAMPTON ROW, LONDON, WC1B 5HP",LA2003,Application Partially Approved,Yes,09/03/2009,,,25/02/2009,13/01/2009,2008-12-16,,Seven Dials,E05000138,Holborn and Covent Garden,530393.5,181710.95,-0.12206700000000001,51.519286,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.519286, -0.122067)",29322,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000753
565,APP\PREMISES-NEW\000071,Premises - New Licence,Jenny Wren (Boat),"250 CAMDEN HIGH STREET, LONDON, NW1 8QS",LA2003,Application Approved In Full,No,14/11/2005,,,16/11/2005,24/10/2005,2005-09-26,,Camden Town,E05000130,Camden Town with Primrose Hill,528716.85,184094.42,-0.145348,51.541090000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.54109, -0.145348)",29897,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000071
590,APP\PREMISES-NEW\000862,Premises - New Licence,Damson Cafe,"64 ST GILES HIGH STREET, LONDON, WC2H 8LE",LA2003,Application Rejected,Yes,,,,,24/12/2009,2009-11-26,18/12/2009,Seven Dials,E05000138,Holborn and Covent Garden,530009.91,181262.79,-0.12775799999999998,51.515347,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.515347, -0.127758)",29220,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000862
604,APP\PREMISES-NEW\000176,Premises - New Licence,Corks,"9A  11 SWAIN'S LANE, LONDON, N6 6QX",LA2003,Application Rejected - Incomplete Documentation,No,,,,,29/11/2005,2005-01-11,07/11/2005,,E05000137,Highgate,528310.66,186411.52,-0.150358,51.562006,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.562006, -0.150358)",29806,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000176
606,APP\PREMISES-NEW\000361,Premises - New Licence,Subway,"71  75 NEW OXFORD STREET, LONDON, WC1A 1DG",LA2003,Application Approved In Full,No,19/07/2006,,,,30/06/2006,2006-02-06,,Seven Dials,E05000138,Holborn and Covent Garden,529983.42,181393.32,-0.128091,51.516527,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.516527, -0.128091)",29644,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000361
635,APP\PREMISES-NEW\000996,Premises - New Licence,20 York rise,"20 YORK RISE, LONDON, NW5 1ST",LA2003,Application Partially Approved,Yes,18/05/2011,,,14/04/2011,21/03/2011,2011-02-21,,,E05000137,Highgate,528773.28,186036.99,-0.143825,51.558535,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.558535, -0.143825)",29100,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000996
640,APP\PREMISES-NEW\001303,Premises - New Licence,82 Parkway,"82 PARKWAY, LONDON, NW1 7AN",LA2003,Application Rejected - Incomplete Documentation,No,,,,,26/07/2013,2013-06-28,03/07/2013,Camden Town,E05000130,Camden Town with Primrose Hill,528701.03,183723.65,-0.14571199999999998,51.537762,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.537762, -0.145712)",28834,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\001303
706,APP\PREMISES-NEW\001578,Premises - New Licence,Rosemont Cafe,"4 ROSEMONT ROAD, LONDON, NW3 6NE",LA2003,Application Partially Approved,Yes,17/11/2015,,,17/11/2015,28/10/2015,2015-09-30,,,E05000145,West Hampstead,526121.17,184925.27,-0.18245899999999998,51.549141999999996,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.549142, -0.182459)",28582,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\001578
721,APP\PREMISES-NEW\000704,Premises - New Licence,Wallacespace Ltd,"22 DUKE'S ROAD, LONDON, WC1H 9PN",LA2003,Application Rejected,No,,,,,19/09/2008,2008-08-22,04/09/2008,,E05000141,King's Cross,529850.85,182538.16,-0.129579,51.526845,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.526845, -0.129579)",29367,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000704
726,APP\PREMISES-NEW\001146,Premises - New Licence,Pane Caffe,"160 CLERKENWELL ROAD, LONDON, EC1R 5DU",LA2003,Application Approved In Full,Yes,24/04/2012,,,31/05/2012,23/04/2012,2012-03-26,,,E05000138,Holborn and Covent Garden,531132.07,182076.35,-0.111293,51.522399,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.522399, -0.111293)",28974,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\001146
764,APP\PREMISES-NEW\001064,Premises - New Licence,Roof Terrace,"THE STABLES MARKET CHALK FARM ROAD, LONDON, NW1 8AH",LA2003,Application Rejected,Yes,,,,17/05/2012,14/10/2011,2011-09-16,03/07/2012,Camden Town,E05000130,Camden Town with Primrose Hill,528518.62,184219.15,-0.14816,51.542256,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.542256, -0.14816)",29046,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\001064
777,APP\PREMISES-NEW\000580,Premises - New Licence,Metro Express,"313 GRAY'S INN ROAD, LONDON, WC1X 8PX",LA2003,Application Partially Approved,Yes,18/12/2007,,,18/12/2007,21/11/2007,2007-10-24,,,E05000141,King's Cross,530388.77,182929.58,-0.12168499999999999,51.530239,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.530239, -0.121685)",29466,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000580
799,APP\PREMISES-NEW\001517,Premises - New Licence,Enrique Tomas Ltd,"68 NEAL STREET, LONDON, WC2H 9PA",LA2003,Application Partially Approved,Yes,17/06/2015,,,02/06/2015,05/05/2015,2015-07-04,,Seven Dials,E05000138,Holborn and Covent Garden,530128.31,181232.06,-0.126064,51.515044,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.515044, -0.126064)",28637,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\001517
801,APP\PREMISES-NEW\001699,Premises - New Licence,Lazy Hunter,"117 KENTISH TOWN ROAD, LONDON, NW1 8PB",LA2003,Application Approved In Full,Yes,22/08/2016,,,25/08/2016,02/08/2016,2016-05-07,,,E05000130,Camden Town with Primrose Hill,528954.03,184464.42,-0.141795,51.544361,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.544361, -0.141795)",28466,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\001699
850,APP\PREMISES-NEW\001295,Premises - New Licence,Camden New Town Community Fesitval,"156 ST PAUL'S CRESCENT, LONDON, NW1 9XZ",LA2003,Application Approved In Full,No,09/07/2013,,,,02/07/2013,2013-04-06,,,E05000131,Cantelowes,529871.54,184153.63,-0.128686,51.541358,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.541358, -0.128686)",28842,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\001295
865,APP\PREMISES-NEW\000751,Premises - New Licence,Woburn House Conference Centre,"20 WOBURN HOUSE TAVISTOCK SQUARE, LONDON, WC1H 9HQ",LA2003,Application Approved In Full,Yes,19/02/2009,,,03/02/2009,07/01/2009,2008-10-12,,,E05000129,Bloomsbury,529801.94,182464.68,-0.13031099999999998,51.526196,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.526196, -0.130311)",29324,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000751
888,APP\PREMISES-NEW\001164,Premises - New Licence,Costa Coffee,"EUSTON RAILWAY STATION EVERSHOLT STREET, LONDON, NW1 2DU",LA2003,Application Rejected,No,,,,,21/05/2012,2012-04-23,10/05/2012,,E05000143,St Pancras and Somers Town,529635.38,182806.0,-0.13258499999999998,51.529302,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.529302, -0.132585)",28960,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\001164
909,APP\PREMISES-NEW\000512,Premises - New Licence,The Circuit,"349 ROYAL COLLEGE STREET, LONDON, NW1 9QS",LA2003,Application Withdrawn,Yes,,,,27/06/2007,01/06/2007,2007-04-05,,,E05000131,Cantelowes,529024.87,184496.97,-0.140762,51.544638,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.544638, -0.140762)",29525,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000512
912,APP\PREMISES-NEW\000337,Premises - New Licence,Goodfare Pasta Bar & Restaurant,"26 PARKWAY, LONDON, NW1 7AH",LA2003,Application Approved In Full,No,14/06/2006,,,,05/06/2006,2006-08-05,,Camden Town,E05000130,Camden Town with Primrose Hill,528836.98,183880.36,-0.14369500000000002,51.539139,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.539139, -0.143695)",29662,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000337
975,APP\PREMISES-NEW\000874,Premises - New Licence,280 Degrees African Restaurant and Bar (formerly Sabor Latino UK - Ground Floor Premises),"280 KILBURN HIGH ROAD, LONDON, NW6 2BY",LA2003,Application Rejected,Yes,,,,,21/01/2010,2009-12-24,05/02/2010,,E05000140,Kilburn,524890.5,184341.9,-0.200406,51.544173,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.544173, -0.200406)",29208,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000874
1007,APP\PREMISES-NEW\000713,Premises - New Licence,Unit 339/340,"THE STABLES MARKET CHALK FARM ROAD, LONDON, NW1 8AH",LA2003,Application Approved In Full,No,19/11/2008,,,19/11/2008,03/10/2008,2008-05-09,,Camden Town,E05000130,Camden Town with Primrose Hill,528518.62,184219.15,-0.14816,51.542256,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.542256, -0.14816)",29358,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000713
1014,APP\PREMISES-NEW\000328,Premises - New Licence,Marchmont market,"33  37 MARCHMONT STREET, LONDON, WC1N 1AP",LA2003,Application Rejected,Yes,,,,15/06/2006,24/05/2006,2006-04-26,11/07/2006,,E05000129,Bloomsbury,530127.2,182286.62,-0.125691,51.524521,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.524521, -0.125691)",29670,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000328
1062,APP\PREMISES-NEW\001272,Premises - New Licence,Co-operative Foods,"23 LOWER MERTON RISE, LONDON, NW3 3RA",LA2003,Application Approved In Full,No,11/04/2013,,,,21/03/2013,2013-02-21,,,E05000128,Belsize,527231.2,184256.73,-0.166701,51.542885,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.542885, -0.166701)",28862,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\001272
1084,APP\PREMISES-NEW\001796,Premises - New Licence,Domino's  Pizza,"194 KENTISH TOWN ROAD, LONDON, NW5 2AE",LA2003,Under Consultation,No,,,,,22/05/2017,2017-04-24,,,E05000131,Cantelowes,529020.57,184828.56,-0.140702,51.547618,Nearest OS Open Map-Local Building,11/05/2017 07:37:29 PM,"(51.547618, -0.140702)",28374,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\001796
1087,APP\PREMISES-NEW\000435,Premises - New Licence,Bourne and Hollingsworth,"28 RATHBONE PLACE, LONDON, W1T 1JF",LA2003,Application Rejected,Yes,,,,,08/11/2006,2006-11-10,06/11/2006,,,,529490.27,181592.82,-0.135121,51.518432000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.518432, -0.135121)",29591,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000435
1094,APP\PREMISES-NEW\000516,Premises - New Licence,Jester Festival,"FORTUNE GREEN FORTUNE GREEN ROAD,",LA2003,Application Approved In Full,No,07/06/2007,,,,06/06/2007,2007-09-05,,,E05000132,Fortune Green,525033.66,185573.35,-0.197905,51.555208,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.555208, -0.197905)",29521,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000516
1117,APP\PREMISES-NEW\001340,Premises - New Licence,Verdelin,"39 ENDELL STREET, LONDON, WC2H 9BA",LA2003,Application Approved In Full,No,23/12/2013,,,,30/10/2013,2013-02-10,,Seven Dials,E05000138,Holborn and Covent Garden,530211.81,181163.2,-0.12488599999999998,51.514406,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.514406, -0.124886)",28798,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\001340
1171,APP\PREMISES-NEW\001299,Premises - New Licence,Brazilian Gourmet,"70 CLEVELAND STREET, LONDON, W1T 6LY",LA2003,Application Rejected,No,,,,01/08/2013,12/07/2013,2013-06-14,04/07/2013,,E05000129,Bloomsbury,529129.59,181981.45,-0.140174,51.522007,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.522007, -0.140174)",28838,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\001299
1205,APP\PREMISES-NEW\000004,Premises - New Licence,Fortune Gate Chinese Takeaway,"315 WEST END LANE, LONDON, NW6 1RD",LA2003,Application Approved In Full,No,30/08/2005,,,,02/08/2005,2005-04-07,,,E05000145,West Hampstead,525401.94,185143.05,-0.192749,51.55126,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.55126, -0.192749)",29954,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000004
1253,APP\PREMISES-NEW\000189,Premises - New Licence,Burger King,"117 KINGSWAY, LONDON, WC2B 6PP",LA2003,Application Rejected,Yes,,,,21/12/2005,07/12/2005,2005-09-11,13/12/2005,Seven Dials,E05000138,Holborn and Covent Garden,530478.27,181454.75,-0.120941,51.516965,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.516965, -0.120941)",29795,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000189
1284,APP\PREMISES-NEW\000921,Premises - New Licence,Piccollo Kebab House,"174 DRURY LANE, LONDON, WC2B 5QF",LA2003,Application Partially Approved,Yes,16/09/2010,,,05/08/2010,08/07/2010,2010-10-06,,Seven Dials,E05000138,Holborn and Covent Garden,530343.37,181352.31,-0.122922,51.516075,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.516075, -0.122922)",29165,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000921
1303,APP\PREMISES-NEW\000759,Premises - New Licence,Rosslyn Arms,"48 ROSSLYN HILL, LONDON, NW3 1NH",LA2003,Application Approved In Full,No,27/02/2009,,,17/03/2009,18/02/2009,2009-01-21,,,E05000135,Hampstead Town,526772.89,185599.21,-0.172822,51.555053,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.555053, -0.172822)",29316,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000759
1323,APP\PREMISES-NEW\000419,Premises - New Licence,AP Food Express,"228 SHAFTESBURY AVENUE, LONDON, WC2H 8EG",LA2003,Application Partially Approved,Yes,05/12/2006,,,20/11/2006,24/10/2006,2006-09-26,,Seven Dials,E05000138,Holborn and Covent Garden,530095.07,181431.33,-0.126469,51.516842,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.516842, -0.126469)",29605,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000419
1349,APP\PREMISES-NEW\001579,Premises - New Licence,9 Chalton Street,"9 CHALTON STREET, LONDON, NW1 1JD",LA2003,Application Approved In Full,No,04/11/2015,,,,03/11/2015,2015-06-10,,,E05000143,St Pancras and Somers Town,529856.65,182698.78,-0.129436,51.528287,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.528287, -0.129436)",28581,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\001579
1365,APP\PREMISES-NEW\000709,Premises - New Licence,Gaucho Grill (Charlotte Street),"58  62 CHARLOTTE STREET, LONDON, W1T 2NU",LA2003,Application Approved In Full,Yes,19/02/2009,,,28/10/2008,03/10/2008,2008-05-09,,,E05000129,Bloomsbury,529439.48,181788.23,-0.13578099999999999,51.5202,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.5202, -0.135781)",29362,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000709
1376,APP\PREMISES-NEW\000434,Premises - New Licence,Sara News,"14 BLOOMSBURY STREET, LONDON, WC1B 3QA",LA2003,Application Partially Approved,Yes,08/11/2006,,,,02/11/2006,2006-05-10,,Seven Dials,E05000138,Holborn and Covent Garden,530049.16,181501.55,-0.127104,51.517484,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.517484, -0.127104)",29592,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-NEW\000434
