,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
1100,NOI\00279,Notification of Interest,Souk Restaurant,"4   5 NEAL'S YARD, LONDON, WC2H 9DP",LA2003,Application Approved,No,,,09/06/2015,,,2014-09-06,,Seven Dials,E05000138,Holborn and Covent Garden,530096.62,181164.76,-0.126545,51.514446,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.514446, -0.126545)",7806,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00279
1187,NOI\00073,Notification of Interest,Compagnie des Vins Surnaturel,"8  10 NEAL'S YARD, LONDON, WC2H 9DP",LA2003,Application Approved,No,,,04/06/2011,,,2010-04-06,,Seven Dials,E05000138,Holborn and Covent Garden,530096.62,181164.76,-0.126545,51.514446,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.514446, -0.126545)",8000,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00073
1458,NOI\00076,Notification of Interest,Souk Restaurant,"4   5 NEAL'S YARD, LONDON, WC2H 9DP",LA2003,Application Approved,No,,,04/06/2011,,,2010-04-06,,Seven Dials,E05000138,Holborn and Covent Garden,530096.62,181164.76,-0.126545,51.514446,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.514446, -0.126545)",7997,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00076
1516,NOI\00190,Notification of Interest,Elephants Head,"224 CAMDEN HIGH STREET, LONDON, NW1 8QR",LA2003,Application Approved,No,,,06/02/2014,,,2013-06-02,,Camden Town,E05000130,Camden Town with Primrose Hill,528835.31,184036.38,-0.14366199999999998,51.540541999999995,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.540542, -0.143662)",7889,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00190
1543,NOI\00187,Notification of Interest,Golden Lion,"88 ROYAL COLLEGE STREET, LONDON, NW1 0TH",LA2003,Application Approved,No,,,08/01/2014,,,2013-08-01,,,E05000143,St Pancras and Somers Town,529389.37,183879.64,-0.135735,51.539006,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.539006, -0.135735)",7892,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00187
1588,NOI\00040,Notification of Interest,Spearmint Rhino,"161 TOTTENHAM COURT ROAD, LONDON, W1T 7NN",LA2003,Application Approved,No,,,23/01/2011,,,2010-01-23,,,E05000129,Bloomsbury,529383.14,182142.58,-0.136463,51.523398,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.523398, -0.136463)",8032,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00040
1654,NOI\00039,Notification of Interest,Devonshire Arms (Formely Hobgoblin),"33 KENTISH TOWN ROAD, LONDON, NW1 8NL",LA2003,Application Approved,No,,,14/12/2010,,,2009-12-14,,Camden Town,E05000130,Camden Town with Primrose Hill,528911.17,184125.5,-0.142537,51.541325,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.541325, -0.142537)",8033,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00039
1678,NOI\00086,Notification of Interest,Grafton Arms,"20 PRINCE OF WALES ROAD, LONDON, NW5 3LG",LA2003,Application Approved,No,,,07/01/2012,,,2011-07-01,,,E05000139,Kentish Town,528728.59,184759.16,-0.14493599999999998,51.547061,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.547061, -0.144936)",7989,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00086
1817,NOI\00105,Notification of Interest,Senor Ceviche (formerly known as The Barnyard),"18 CHARLOTTE STREET, LONDON, W1T 2LZ",LA2003,Application Approved,No,,,05/06/2012,,,2011-06-06,,,E05000129,Bloomsbury,529528.04,181652.4,-0.134555,51.518959,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.518959, -0.134555)",7971,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00105
1889,NOI\00263,Notification of Interest,Somerstown Coffee House,"60 CHALTON STREET, LONDON, NW1 1HS",LA2003,Application Approved,No,,,03/06/2015,,,2014-03-06,,,E05000143,St Pancras and Somers Town,529759.5,182885.77,-0.130767,51.529990000000005,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.52999, -0.130767)",7822,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00263
