,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
9931,048865,Pet Shop - New Application,Pets at Home,"85-89 Camden Road, NW1 9EX",,Open,No,,,,,,2013-02-15,,,E05000131,Cantelowes,529286.29,184415.67,-0.137024,51.543847,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.543847, -0.137024)",35744,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin048865
15401,044676,Pet Shop - New Application,Pets Corner,"110 Malden Road, London, NW5 4BY",,Open,No,,,,,,2010-01-12,,,E05000134,Gospel Oak,528172.82,185024.79,-0.15285,51.549575,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.549575, -0.15285)",36048,http://opendatacommunities.org/id/london-borough-council/camden,1,Origin,origin044676
